Split,Fingerprint,Model,R2_train,RMSE_train,MAE_train,R2_CV,RMSE_CV,MAE_CV,R2_test,RMSE_test,MAE_test,Time_s
Random,MACCS,Extra Trees,0.8240701730198966,0.5255979536572523,0.27992600959768604,0.3572232931353082,1.0046481596838803,0.7399357397517978,0.45341630656580023,0.9568713967077751,0.705530098164234,5.063538312911987
Random,MACCS,Gradient Boosting,0.5728795977334397,0.8189532039793805,0.6353643656985469,0.4690883456480949,0.913051043909056,0.7143856986071043,0.4793135177493181,0.9339279837911749,0.7230405208227793,7.230229377746582
Random,MACCS,XGBoost,0.7799181634621477,0.5878628673720884,0.40295554406687967,0.5039244868311906,0.8825876031755344,0.6669662982574577,0.5781610252395042,0.8406178128330546,0.6255544967320655,1.9393055438995361
Random,MACCS,Hist Gradient Boosting,0.7594378194248645,0.614607143619377,0.44049194831135197,0.5063724200491475,0.8804073026270304,0.6698277821059558,0.5696709939915536,0.8490349094165475,0.6365170057835573,5.701829671859741
Random,MACCS,AdaBoost,0.2705434568323566,1.070246065699041,0.8780882827902805,0.269611845928423,1.0709292693631831,0.8775653563041855,0.2632165508534956,1.1109516744180843,0.9032135973451448,0.8827927112579346
Random,MACCS,MLP,0.7079474041710674,0.6771961232691676,0.4924678720397646,0.47397400470710305,0.908840205625729,0.7026828893505779,0.5158322294977573,0.9005818194538601,0.6791917194599391,16.821184158325195
Random,PubChem,Ridge,0.5036310447069327,0.882848601839957,0.6834088281540909,0.39843952824838746,0.9719044565116678,0.7542388542866196,0.41625320111780695,0.9888661098950156,0.7722838365136864,0.08466458320617676
Random,PubChem,Lasso,0.08992946648281175,1.1954225786463222,0.9757081897865653,0.08785708529838121,1.1967828921746098,0.9766388081117944,0.07945386771068641,1.241789593274623,0.9951464839870119,5.306320667266846
Random,PubChem,ElasticNet,0.19706061327736857,1.122859218612059,0.9147380284495761,0.19341355948661765,1.1254064148381997,0.9166430200267468,0.19616780238060583,1.1604005770558565,0.9322106237625983,2.599152088165283
Random,PubChem,Bayesian Ridge,0.4652319120775873,0.916361151731725,0.7133273013596387,0.38958291823936164,0.9790328565231518,0.7644558521595358,0.41288697776966576,0.9917131996881289,0.7734996778497985,1.7445669174194336
Random,PubChem,PLS,0.41683129798105456,0.9569318988779577,0.7477668891403328,0.3511149928677376,1.0094104528646433,0.7915334868076453,0.3682290111416211,1.0287386972900745,0.8020860806394843,0.24844694137573242
Random,PubChem,KNN,0.6259937810077894,0.7663432558237626,0.5675860586185665,0.4482550139987793,0.9307930363547708,0.7123914129365848,0.5295688428142683,0.8877144229625339,0.6739450212985012,0.037172555923461914
Random,PubChem,SVR (RBF),0.5736852854819179,0.8181804335705097,0.5735763749313647,0.46251271423915274,0.9186879619900459,0.6898586278276565,0.4852527299874365,0.9285862811083456,0.6838823617958426,0.17055892944335938
Random,PubChem,Kernel Ridge (RBF),0.43219322766167645,0.9442439523600495,0.7427401176415093,0.37719338513841016,0.9889185791125915,0.7803346568895326,0.4051559204429569,0.998221245453843,0.7798987643913982,1.9324266910552979
Random,PubChem,Decision Tree,0.8488111792838157,0.4872409347045076,0.24980271856775718,0.32344108438936103,1.0307105910278525,0.7490888082011218,0.5214859865096905,0.895308211094828,0.6657514633600912,0.5213356018066406
Random,PubChem,Random Forest,0.7971844040218328,0.5643319020495415,0.3922420276407001,0.5299360402916276,0.8591369648978486,0.6499771508887282,0.6200349698779927,0.7978055465866086,0.6020353993225194,8.323586225509644
Random,PubChem,Extra Trees,0.8488111792838156,0.48724093470450763,0.24980271856776434,0.35255328272134034,1.0082911249389996,0.7375048365298479,0.5387208250503432,0.8790370115203313,0.6572924484084642,12.284693956375122
Random,PubChem,Gradient Boosting,0.6088400853678106,0.7837203057440439,0.6011735380112528,0.4947643295279077,0.890698929461592,0.6893454830129147,0.5339970087440824,0.8835265189585318,0.6848789671497805,18.93578553199768
Random,PubChem,XGBoost,0.7970047321727176,0.564581814068782,0.3872907442975092,0.5321969712433106,0.8570683201253928,0.6444201802928802,0.6325823272851223,0.7845222371617192,0.5952488628608644,1.9732985496520996
Random,PubChem,Hist Gradient Boosting,0.7832172610735799,0.5834401032652147,0.409200429562574,0.5455270513140118,0.8447689582004766,0.6377575105277311,0.6228058472054767,0.7948912438207205,0.6061647011122406,9.084631443023682
Random,PubChem,AdaBoost,0.30151541078450617,1.0472788723250581,0.8631165401968888,0.2681689240895305,1.0719865871639744,0.8813539946881981,0.31989484716514216,1.0673657669201768,0.8682554603270602,2.794602394104004
Random,PubChem,MLP,0.7090250144500062,0.6759456157985084,0.4931105699858672,0.4904844171250574,0.8944635826859006,0.6839097388364992,0.5682320874711286,0.8504531990375709,0.6427485837236633,20.28079867362976
Random,Substructure,Ridge,0.2448303771538538,1.0889455985193384,0.8640638092692358,0.224788962999531,1.103300719904013,0.8755012307216589,0.2381891234446475,1.12966278435605,0.8991786114455077,0.0324549674987793
Random,Substructure,Lasso,0.05357225950789446,1.219067234157794,0.9969802539215454,0.05124192734342303,1.2205671294547424,0.9981287294959105,0.05056175125010076,1.26112634703538,1.006377696359737,0.0718696117401123
Random,Substructure,ElasticNet,0.12311018787918637,1.1734279812964155,0.9582185291660503,0.12015831842509528,1.175401374084671,0.9597232061282516,0.1253643129356018,1.210427644747441,0.9706148237812413,0.07053494453430176
Random,Substructure,Bayesian Ridge,0.24355077795786184,1.0898677914289063,0.865890256760302,0.2270968138649594,1.101657198776172,0.8756414269898999,0.23760145674283817,1.1300984155899667,0.8994709788522672,0.0773460865020752
Random,Substructure,PLS,0.24455414949325338,1.0891447388082136,0.863936792975538,0.22500710290569947,1.1031454777586667,0.875318308186403,0.23765753001752676,1.130056856300113,0.8986693488656652,0.06768465042114258
Random,Substructure,KNN,0.46270967710629285,0.9185196194078745,0.6829525864910383,0.3302596435854197,1.0255035364192617,0.7868961097137089,0.3732794320142804,1.0246185425064642,0.7936183882947094,0.02655482292175293
Random,Substructure,SVR (RBF),0.46671114634481325,0.9150928902882146,0.6712663845399894,0.3801438244596762,0.9865733824021863,0.7525319084053649,0.393281184980419,1.0081356407553945,0.7674200889320436,0.1405014991760254
Random,Substructure,Kernel Ridge (RBF),0.33234084945513576,1.0239089299406143,0.8107484122859934,0.2954313592090493,1.0518300706810084,0.8349753648066816,0.3062407857323878,1.0780269530154618,0.8537943744551779,1.8190908432006836
Random,Substructure,Decision Tree,0.6513772373452136,0.7398808689780774,0.49007298152305057,0.3205490826854833,1.0329111666730086,0.7687706690888374,0.4027682998213735,1.00022259914334,0.7600471182636966,0.09656596183776855
Random,Substructure,Random Forest,0.6311206859692455,0.7610725857446486,0.5505010933641659,0.4212957932679021,0.9532619265662708,0.7277013111836589,0.44826586740349905,0.961369109075333,0.7348491381211323,4.1138715744018555
Random,Substructure,Extra Trees,0.6513772373452136,0.7398808689780774,0.49007298152305323,0.3409502027985566,1.0172859426831247,0.7592220468955003,0.41128667084964665,0.9930638472178442,0.7549087129371584,2.012314796447754
Random,Substructure,Gradient Boosting,0.45787188566324455,0.9226455531235165,0.7186437318819935,0.37765824581020957,0.9885494475415226,0.7755910763317001,0.3871345464464232,1.0132294583085693,0.7921787894241505,2.9248435497283936
Random,Substructure,XGBoost,0.6099001014800027,0.7826576716305222,0.5666368018505189,0.4247870705903364,0.9503820991424198,0.7242728194311425,0.43960359330789156,0.9688865075446664,0.7465982874335768,1.5677516460418701
Random,Substructure,Hist Gradient Boosting,0.5922336718933208,0.8001835299333676,0.5967146716123687,0.42417503457867667,0.9508875758067508,0.7293516874732313,0.4450138063561513,0.9641982231180762,0.7470807775441786,4.413369655609131
Random,Substructure,AdaBoost,0.21733165867688686,1.1085947343997729,0.9046588318204947,0.1974808290971869,1.1225653577269974,0.9191802504327785,0.2270606427339642,1.1378838878757414,0.9149360791743618,0.3498094081878662
Random,Substructure,MLP,0.49327435251837004,0.8920113307831021,0.6895387646008808,0.3923200840234984,0.9768353540614141,0.7591435904324342,0.4143082068957721,0.9905121484148626,0.7797828371812686,14.575928926467896
Random,SubstructureCount,Ridge,0.24789897481393486,1.0867309057709764,0.8695583578606558,0.22331939435393744,1.1043459891168486,0.8842567228710752,0.22142795741727905,1.1420224450404797,0.9172796642556532,0.032326459884643555
Random,SubstructureCount,Lasso,0.0951109688097942,1.192014641368337,0.9746870517019265,0.09013913450914013,1.1952848660618267,0.9772354529005856,0.09625219816078756,1.2304072008192601,0.9854337389026101,0.19057130813598633
Random,SubstructureCount,ElasticNet,0.14626290912228135,1.1578332116381003,0.9407002767286132,0.13905975232187417,1.1627073915190942,0.9447211633103916,0.1411469125845506,1.1994569845720449,0.9609512087827593,0.22384357452392578
Random,SubstructureCount,Bayesian Ridge,0.24480775765862073,1.0889619069185292,0.8716047354112866,0.22351785530433865,1.1042048863549363,0.8842037674865905,0.217228615370197,1.1450981357640684,0.9199655757915557,0.04749870300292969
Random,SubstructureCount,PLS,0.24375974375156262,1.0897172454226463,0.8716936036235663,0.21723316344018806,1.108664487997761,0.8863377960433158,0.2226058091673757,1.1411582717921749,0.9155931671627446,0.07026815414428711
Random,SubstructureCount,KNN,0.6129829446545839,0.7795589823835478,0.5788879442215631,0.40361851580206465,0.9677117262390085,0.7413220126551581,0.49040877074499234,0.923923916766558,0.6951078070022155,0.0268402099609375
Random,SubstructureCount,SVR (RBF),0.3181602137847961,1.0347253700648384,0.8011933141921277,0.2866008613339872,1.0584009432461974,0.8282453464868967,0.26586455018387545,1.1089534975723851,0.8668561181246838,0.10651302337646484
Random,SubstructureCount,Kernel Ridge (RBF),0.509210079231282,0.8778731080839828,0.6766525814727783,0.2221345139628308,1.1051880464693111,0.8207152488265747,0.33033395781459884,1.0591424522420476,0.8032744686939499,1.7957165241241455
Random,SubstructureCount,Decision Tree,0.8485941472404557,0.4875905272616092,0.25786712218662255,0.2549967112835493,1.0815908954639968,0.7932595316977638,0.46598188614764247,0.9458085406810571,0.6909707695833192,0.1602153778076172
Random,SubstructureCount,Random Forest,0.805055259386459,0.5532732706031588,0.3973809180835181,0.4965914331573923,0.8890869359748154,0.6718559964428734,0.5910319610805717,0.827694218479021,0.6226831518058906,4.5220627784729
Random,SubstructureCount,Extra Trees,0.8485941472404557,0.4875905272616092,0.2578671221866295,0.45638325554570025,0.9239114313869432,0.6824861571577221,0.5673158697144539,0.8513550578475909,0.629346905927919,2.6742920875549316
Random,SubstructureCount,Gradient Boosting,0.5480434679556465,0.8424269690111225,0.655814922660584,0.44701851667739256,0.9318354373036507,0.733413167973596,0.4699934723113496,0.9422493496956386,0.7406284961334293,4.546802520751953
Random,SubstructureCount,XGBoost,0.7483634103353165,0.6285948567804363,0.4548628207892045,0.5090541262301037,0.8780125731238445,0.6693281765087191,0.5824301025194119,0.836353403526858,0.6351474842858055,1.4851484298706055
Random,SubstructureCount,Hist Gradient Boosting,0.7682437763321314,0.6032531950044361,0.4365957233060438,0.5054547870014215,0.8812252428707446,0.6657788922007658,0.5941731876367757,0.8245093891169117,0.6196414596646372,4.3541436195373535
Random,SubstructureCount,AdaBoost,0.28642553280636096,1.0585309942014338,0.8706959021762577,0.258423804134324,1.0791003124488228,0.8834457722590534,0.3139215761242037,1.0720427841360984,0.8723297045934564,0.5605101585388184
Random,SubstructureCount,MLP,0.5755050590652018,0.8164323172404766,0.629769137822409,0.3954640749064897,0.9743051205947398,0.7478986759286524,0.42985610897763704,0.9772765430189602,0.7553917681171242,21.15896439552307
Random,KR,Ridge,0.45815180780315956,0.9224073232125407,0.7237273848683301,0.38372492508983835,0.9837193847090574,0.7712826560764876,0.37295084997425443,1.0248871048862036,0.8067010385825085,0.04900097846984863
Random,KR,Lasso,0.038879182932846756,1.2284936607968995,1.0068811391246524,0.03675159044122778,1.2298526413553705,1.0076896156955861,0.038043094093259344,1.26941330380729,1.0163768572940914,0.14671850204467773
Random,KR,ElasticNet,0.12310127094608136,1.1734339474691708,0.9625779492019121,0.11974292816072685,1.1756788061973134,0.9643260241844728,0.12691348596113328,1.2093552022711116,0.9733602694302801,0.38639020919799805
Random,KR,Bayesian Ridge,0.44048582042391915,0.9373234373234869,0.7379174991173616,0.38133576577099804,0.9856243691683455,0.7763909914004358,0.37720531109492805,1.021404312786051,0.8020840050694571,0.915651798248291
Random,KR,PLS,0.4131938804304366,0.9599116113236472,0.7564061203709078,0.3636152393270393,0.9996404319144284,0.7875213071717295,0.3529986512675525,1.0410649619730714,0.8216540028821987,0.1504504680633545
Random,KR,KNN,0.6227155601653935,0.769694485369502,0.5789646227224297,0.4388503268535918,0.9386923640570647,0.7205981722735115,0.5091474930974458,0.9067775176392437,0.697325906304442,0.031464576721191406
Random,KR,SVR (RBF),0.5742942493034305,0.8175958650338244,0.5762072869241466,0.4623482489482055,0.9188285055252868,0.6915172506368436,0.4553665892405413,0.955162749531851,0.7071734356394305,0.14820647239685059
Random,KR,Kernel Ridge (RBF),0.4193731242246671,0.9548441575083092,0.7590378310562512,0.37036182283046826,0.9943275081453725,0.7919969809445946,0.3773392995672652,1.0212944340671217,0.8055323741871774,1.8727455139160156
Random,KR,Decision Tree,0.8464667404102728,0.49100415025907157,0.24537494393451567,0.32060483466072476,1.0328687883218386,0.7588479824740736,0.46496375139198376,0.9467097292131251,0.6904519097205444,0.28238940238952637
Random,KR,Random Forest,0.7593437521171973,0.6147272971456464,0.4458071799998021,0.5057578962746064,0.8809551477648809,0.6752403069660187,0.5774867438624555,0.8412893802414905,0.6400698739428183,6.167946815490723
Random,KR,Extra Trees,0.8464667404102728,0.49100415025907157,0.24537494393452358,0.352181434274355,1.0085806295891218,0.7433666322292467,0.4885431778049616,0.9256135958177537,0.6799216306823002,6.23323130607605
Random,KR,Gradient Boosting,0.5937203890974256,0.798723462140394,0.6195568564060069,0.4901877554086759,0.8947239422282416,0.6970102000081363,0.5007756170455896,0.9144777255055798,0.7075564036738492,9.179438591003418
Random,KR,XGBoost,0.7752719531496053,0.5940357284554912,0.4160757418061154,0.5325107888872336,0.8567807971009207,0.6490740101034402,0.5771481788424102,0.8416263804597435,0.6354275232251078,1.6607582569122314
Random,KR,Hist Gradient Boosting,0.7548495984805603,0.6204406331210189,0.4471930007752836,0.5159150939720412,0.8718558753836048,0.661415820100156,0.5875260532610468,0.8312343815938564,0.6334450582697787,6.609832286834717
Random,KR,AdaBoost,0.2637344067849916,1.075229523722562,0.889839263069516,0.2409566411991142,1.0917349665390215,0.9021729535046472,0.2779841345309142,1.0997617418929064,0.9023214701050075,1.0734288692474365
Random,KR,MLP,0.7099975525446576,0.6748150494035703,0.4908180908159108,0.48207607590232504,0.9018138775756168,0.6963573299218261,0.5146070900058698,0.901720516955975,0.6986154339231129,15.466614723205566
Random,KR_Count,Ridge,0.44019730457154016,0.9375650735740885,0.7390040370786838,0.34677392446597,1.0127813239578107,0.7904455608677634,0.3569578913793877,1.0378747435320756,0.8049662519483235,0.04673480987548828
Random,KR_Count,Lasso,0.10258108115305686,1.1870842374860096,0.9709005393754535,0.09222570266527086,1.1939135163521122,0.9762287074904691,0.0917748792143609,1.2334512576200576,0.9868582702521208,8.7810697555542
Random,KR_Count,ElasticNet,0.19350274789233068,1.1253441921341436,0.9166768453886326,0.17969246590050303,1.1349383678496279,0.9241855847106639,0.18162816101331258,1.170848153463699,0.9350041662629097,4.266484022140503
Random,KR_Count,Bayesian Ridge,0.4337842372190691,0.942920126126554,0.7468684088292002,0.3759182782302487,0.9899303957218168,0.7841559996901136,0.37802399523215735,1.020732757207763,0.7923335238472422,0.9711308479309082
Random,KR_Count,PLS,0.39871711415881717,0.971680191349562,0.766619180030902,0.3511747612474806,1.0093639637210179,0.7961576768666365,0.3499159118400338,1.0435421733806998,0.8096493071048019,0.1560068130493164
Random,KR_Count,KNN,0.6275682237388235,0.7647285285870806,0.5836833682294621,0.41607250281264285,0.9575542567433076,0.7415778502515692,0.5041166645887623,0.9114125280274468,0.7049106052910087,0.03276824951171875
Random,KR_Count,SVR (RBF),0.17902616994562037,1.1353992019376553,0.8986102906372527,0.1491435317466332,1.1558782194297461,0.9194873899932454,0.125702680673771,1.2101934848049951,0.9392857874033813,0.12349605560302734
Random,KR_Count,Kernel Ridge (RBF),0.45217517090733916,0.9274804922764165,0.7268027565404983,0.07349218078379194,1.2061698608271272,0.8921571560924384,0.15698352094212653,1.1883469865710796,0.8587634440846637,3.9429996013641357
Random,KR_Count,Decision Tree,0.8990438246874475,0.3981533484384965,0.18629076901624486,0.28984066450922297,1.0559949179864447,0.770294488891213,0.435059019348666,0.9728072013488451,0.6994807817146207,0.4488391876220703
Random,KR_Count,Random Forest,0.7826680165491888,0.5841787427092521,0.436075877498751,0.5126892510872072,0.8747559866579446,0.6785671362637858,0.6040483011440534,0.8144160848619535,0.6276986113446549,6.119085073471069
Random,KR_Count,Extra Trees,0.8990438246874475,0.3981533484384965,0.1862907690162536,0.4728913783340991,0.9097749775191257,0.681181145855121,0.6098380951801234,0.8084397676248742,0.5962026252251121,7.578627109527588
Random,KR_Count,Gradient Boosting,0.6144703440025143,0.7780595242510545,0.6071853767372135,0.4903331782684892,0.8945963240749284,0.7024676689781747,0.5208888512513404,0.8958666622596967,0.701222993891401,13.46501874923706
Random,KR_Count,XGBoost,0.7870151422088815,0.5783067907603182,0.4246687744247409,0.5384380758243141,0.8513319166151209,0.6507336810276962,0.6123948628020487,0.8057865228605835,0.6228929496290158,1.6695220470428467
Random,KR_Count,Hist Gradient Boosting,0.8187549217633522,0.5334786443604504,0.386449554866275,0.5327446676916126,0.856566452114783,0.6543150429876793,0.6262339154142624,0.7912708788510177,0.6113201167048609,6.781985759735107
Random,KR_Count,AdaBoost,0.24897540330507817,1.0859529471401994,0.9058063948194075,0.24715914134371342,1.0872652769831075,0.8986984383926138,0.2814130037978404,1.0971472377322733,0.9017827934931287,2.783015489578247
Random,KR_Count,MLP,0.6609532987499722,0.7296484925102612,0.5405217305450836,0.423297451100756,0.9516118979275519,0.7285365621573022,0.4861779575732861,0.9277513664716472,0.7160380916188059,18.446765184402466
Random,AtomPairs2D,Ridge,0.5915251381040884,0.8008784266884627,0.6270886386764487,0.33764335428789427,1.0198349164156424,0.7972057539071115,0.49449664375227953,0.9202106576178761,0.7164816640742925,0.10557818412780762
Random,AtomPairs2D,Lasso,0.055424750273164514,1.2178735788706008,0.9945840521157306,0.05218137300979564,1.219962686381018,0.9963506425967118,0.053956946558200825,1.2588694308910564,1.0008768617529593,0.6934564113616943
Random,AtomPairs2D,ElasticNet,0.17726725760281592,1.1366148309119521,0.924914538301634,0.1668215124851956,1.1438075316157201,0.9304124854108508,0.1713144937840797,1.1782029577867148,0.9365589856007455,1.414543867111206
Random,AtomPairs2D,Bayesian Ridge,0.5519412878876356,0.8387864207920113,0.6587478007558815,0.4305750908529209,0.9455884492506125,0.7450640818269352,0.49685595032899754,0.918060723128744,0.7211638094572165,4.322449207305908
Random,AtomPairs2D,PLS,0.5610618152545463,0.8302055063730788,0.6518990251462656,0.3954746870210979,0.9742965690078537,0.7618505282908274,0.49831563608067286,0.9167280496067757,0.7136914852352985,0.45206618309020996
Random,AtomPairs2D,KNN,0.6869245523607359,0.701145955203563,0.5255638705203534,0.48899022164047623,0.8957741657910859,0.6780217867022585,0.6017421423034133,0.8167843611108444,0.6213772456694793,0.04604768753051758
Random,AtomPairs2D,SVR (RBF),0.7223505590217767,0.6602863657122253,0.433736320234098,0.5322884947328901,0.8569844753064021,0.6481195614579448,0.5879479858736838,0.8308091248777577,0.6106810432831417,0.19247794151306152
Random,AtomPairs2D,Kernel Ridge (RBF),0.5384578187685456,0.8513137088975745,0.6710047672426742,0.44182587625718195,0.936200303390576,0.7413819206341886,0.4852700514321773,0.9285706573331394,0.7301265170072503,2.053049325942993
Random,AtomPairs2D,Decision Tree,0.9123576580692139,0.3709718150440218,0.15950795684305935,0.22541796088334476,1.1028530259131133,0.8072936072183876,0.46574026898693943,0.9460224826103129,0.6781358001423965,1.1902260780334473
Random,AtomPairs2D,Random Forest,0.8629901307115843,0.4638310883114388,0.33566022059213146,0.5387238617637131,0.8510683156210331,0.6592944704478135,0.6603786990061806,0.7542628152968153,0.5850396061569082,11.949589967727661
Random,AtomPairs2D,Extra Trees,0.9123576580692139,0.3709718150440218,0.15950795684306912,0.274547592930128,1.0673046238710453,0.7833879830172675,0.48757480762169936,0.9264894397780691,0.6721365846578303,28.281592845916748
Random,AtomPairs2D,Gradient Boosting,0.6983265912415149,0.6882598622299155,0.5261983584551536,0.5222957336168599,0.8660909247125118,0.673056737668685,0.5862975009672116,0.8324713756189727,0.6530501270389696,35.407543897628784
Random,AtomPairs2D,XGBoost,0.9007184905348794,0.39483724565390665,0.23257497921061798,0.5443091579140007,0.8459001038441726,0.640033281840665,0.68519681841288,0.726180852657904,0.5538327362917524,2.0721216201782227
Random,AtomPairs2D,Hist Gradient Boosting,0.8961755600116756,0.40376970127342215,0.24915837975670985,0.5451264010801825,0.8451412381359715,0.6389958574473336,0.6829149251150138,0.7288080103281199,0.5596717975482809,13.14121675491333
Random,AtomPairs2D,AdaBoost,0.34082758687671433,1.017380571080679,0.8509923850846034,0.27213952901483685,1.069074559729368,0.8819330755307397,0.35089156157261225,1.0427588024658863,0.8585946362626943,17.71407723426819
Random,AtomPairs2D,MLP,0.8247169222030507,0.5246309685832822,0.3637032833104685,0.502400655494581,0.8839421181399859,0.6816804219445848,0.6305264577215535,0.7867140553643867,0.5982154121873426,15.966284275054932
Random,AP2D_Count,Ridge,0.6014609391841013,0.7910781229963797,0.615343990766993,0.2772287965976139,1.0653304695028305,0.7868315273730532,0.3929278248259622,1.008429173033574,0.752510618001466,0.08675193786621094
Random,AP2D_Count,Lasso,0.27089299402085854,1.0699896175056738,0.8525625542245266,0.2504957003684737,1.0848532445175414,0.8644712222999653,0.23964292522413733,1.128584373631849,0.8886570530512898,3.6078503131866455
Random,AP2D_Count,ElasticNet,0.3524358776325578,1.0083825402939721,0.7969620424516112,0.32287327735587534,1.0311430160305695,0.8158303258090408,0.3174545410468219,1.0692789761370654,0.8392033617012703,7.1822123527526855
Random,AP2D_Count,Bayesian Ridge,0.5378570381658401,0.8518675980707507,0.6663798968629557,0.4301916539748055,0.9459067637997662,0.7420322460676099,0.474032587490561,0.9386520992843157,0.7363215247052505,2.036072015762329
Random,AP2D_Count,PLS,0.5188083478478644,0.8692465389297719,0.6803551323762601,0.40560840516883123,0.9660959414729624,0.7550687598645502,0.4546264399658877,0.9558115556619077,0.7560595880555665,0.2970468997955322
Random,AP2D_Count,KNN,0.6770088534124732,0.7121627221683438,0.5353596527650418,0.47781155687806165,0.9055189761651501,0.6897635852596563,0.5702779080252772,0.8484359804485084,0.6439146547313909,0.041932106018066406
Random,AP2D_Count,SVR (RBF),0.5842145736978421,0.8080133928849875,0.5741939556570239,0.4749876586353402,0.9079641142408225,0.686246707431344,0.49335980700999926,0.9212448167074231,0.690127732365466,0.17407798767089844
Random,AP2D_Count,Kernel Ridge (RBF),0.5023575084257099,0.8839804408238207,0.6718273310937644,-0.26916491042378365,1.411701759674638,0.9820752841830099,0.08870127475009093,1.2355366102146286,0.8973743956770446,3.6487061977386475
Random,AP2D_Count,Decision Tree,0.9123576580692139,0.3709718150440218,0.15950795684305935,0.2738217054072891,1.0678384627534716,0.7821299283622672,0.47274399645604237,0.9398012187272009,0.7002460683921766,1.4863898754119873
Random,AP2D_Count,Random Forest,0.8543435712490572,0.47824314830099074,0.3513044864330333,0.5616645763722485,0.8296352808489986,0.6367229749457753,0.6745760128215794,0.7383291549429265,0.570303412527666,10.583413124084473
Random,AP2D_Count,Extra Trees,0.9123576580692139,0.3709718150440218,0.15950795684306912,0.5460839729747139,0.8442511998255343,0.629277679363046,0.6967190899384452,0.7127673120012019,0.5411493183817063,23.569939613342285
Random,AP2D_Count,Gradient Boosting,0.7087034674912118,0.6763189953928027,0.5202432391293084,0.5498576705627148,0.840734472161476,0.6534293365035724,0.6007156442490071,0.8178363026869087,0.6346789163088044,44.00388813018799
Random,AP2D_Count,XGBoost,0.8726107817669265,0.44724991233162453,0.30273624134512533,0.5808668898037197,0.8112597193639529,0.61779260928001,0.6764474487701755,0.7362031162704089,0.5630640070793362,2.2070016860961914
Random,AP2D_Count,Hist Gradient Boosting,0.8948610058562477,0.40631778921352907,0.25352468353554347,0.5719249636180994,0.8198678925665513,0.619080645263918,0.6905813225938287,0.7199436405844217,0.5507608505854062,12.054938793182373
Random,AP2D_Count,AdaBoost,0.36273798259668355,1.0003291970633754,0.8369923652682965,0.32268476174043437,1.0312865438416121,0.8506749221366159,0.3801310882888419,1.019002301731199,0.8360616279211677,16.923731803894043
Random,AP2D_Count,MLP,0.8053701373249453,0.5528262620013021,0.3883040626440505,0.4530586478851941,0.926732316719104,0.703086106381406,0.5601397518624835,0.8583859382641111,0.6424975355584233,17.377501010894775
Random,CDK_FP,Ridge,0.7509717555810249,0.6253285126818892,0.4767078700585238,0.08805009648544992,1.1966562646999757,0.8790343728344087,0.4161240221926664,0.9889755182850833,0.7506194869828803,0.1873795986175537
Random,CDK_FP,Lasso,0.11737215390925537,1.1772609547158774,0.9551374347118672,0.11458761623374947,1.1791165193722277,0.956328406446625,0.08443638141633858,1.2384244014701122,0.98565048547791,1.4706063270568848
Random,CDK_FP,ElasticNet,0.2676796244834888,1.0723448904581778,0.8657756452505236,0.2510774453693808,1.0844321458915473,0.8761125003820946,0.2356825708621585,1.1315196978906163,0.9003958175013091,3.604968309402466
Random,CDK_FP,Bayesian Ridge,0.6512242845875148,0.7400431567308885,0.5661306863881335,0.48908041898758436,0.8956951066200043,0.688021239517673,0.5426926603431038,0.8752443642639693,0.6823725392137555,3.772946834564209
Random,CDK_FP,PLS,0.6258545557135993,0.7664858797058306,0.5884761818251422,0.44865104566018044,0.9304589239537674,0.7146815956871706,0.5137301533860987,0.9025346974833154,0.7006687941228679,0.7143170833587646
Random,CDK_FP,KNN,0.6598786171463689,0.7308039666925982,0.5398258718777043,0.4702836415745637,0.9120226419582291,0.6875598589314632,0.5852353583465059,0.8335393369324557,0.6271844912628565,0.0722358226776123
Random,CDK_FP,SVR (RBF),0.7258885615813662,0.6560659633994096,0.43079549144809237,0.5413313944651097,0.8486594184660149,0.6367965190524146,0.5940671454189251,0.8246171038991944,0.6034924119469328,0.21298551559448242
Random,CDK_FP,Kernel Ridge (RBF),0.5844226929424075,0.8078111441109179,0.6265316972458894,0.4791780432929078,0.9043333984640676,0.7060321006194088,0.515854827575299,0.900560802301847,0.701311521709521,2.590376853942871
Random,CDK_FP,Decision Tree,0.8971293625272969,0.40191076936257486,0.17537799179999508,0.2776059019530508,1.0650525155394808,0.7785177938721892,0.46704976073547233,0.9448624020475177,0.6870634512653209,2.5371267795562744
Random,CDK_FP,Random Forest,0.8596468588128817,0.4694561105624585,0.3241695219322635,0.5570085571336607,0.8340298540871735,0.6423990608591137,0.6650041803030902,0.7491088553246921,0.5702718316454551,21.8879976272583
Random,CDK_FP,Extra Trees,0.8971293625272969,0.4019107693625749,0.1753779918000047,0.33480930677497767,1.0220143884267183,0.7490562622428378,0.5218420141534632,0.8949750820991678,0.656356827790579,60.986948013305664
Random,CDK_FP,Gradient Boosting,0.7097802523480723,0.6750678231050267,0.5125264513493714,0.538373482689597,0.8513914842164946,0.653294993104986,0.593480013757685,0.8252132417359986,0.6344260666372717,87.91745400428772
Random,CDK_FP,XGBoost,0.8871494417275445,0.420955108081727,0.24059938236846426,0.5357088349961803,0.8538451928307143,0.6402409556614325,0.6660868203814889,0.7478973900716113,0.5657063610286834,2.433081865310669
Random,CDK_FP,Hist Gradient Boosting,0.8789410046731898,0.4359959555091409,0.26482666815726275,0.554180133352518,0.8366881858098834,0.6319401657688457,0.6672052221481708,0.7466438436624532,0.5666555839002547,23.223963737487793
