Split,Fingerprint,Model,Acc_train,BalAcc_train,F1_train,MCC_train,Acc_CV,BalAcc_CV,F1_CV,MCC_CV,Acc_test,BalAcc_test,F1_test,MCC_test,Time_s
Kennard-Stone,KR_Count,Extra Trees,0.9375901875901876,0.9376046992996315,0.9383489210987473,0.9062376956774939,0.6403318903318903,0.6165963240063292,0.6366759666818657,0.44476726228619146,0.6629072681704261,0.665781208178869,0.6680174014115298,0.5014840040418962,7.219870090484619
Kennard-Stone,KR_Count,Gradient Boosting,0.7525252525252525,0.7274436054077328,0.7465196598042919,0.6171026479422002,0.6266233766233766,0.5924100506266893,0.6144475515125541,0.4190711898731844,0.6390977443609023,0.6286451798147704,0.6187097444436183,0.4611211770173815,33.434874534606934
Kennard-Stone,KR_Count,XGBoost,0.8376623376623377,0.8202892802369243,0.8352195567683955,0.7496401054132658,0.6378066378066378,0.6078651730070853,0.6307606263212666,0.43804723876317675,0.6629072681704261,0.6543757664615364,0.6552276426548967,0.4906413205749002,3.6891183853149414
Kennard-Stone,KR_Count,Hist Gradient Boosting,0.933982683982684,0.927692175139506,0.9336704151394951,0.898693150727947,0.6374458874458875,0.6120675229533167,0.6340724320458823,0.43988237093911375,0.6704260651629073,0.6640099486103385,0.6670379820005135,0.5012737214170543,36.30164647102356
Kennard-Stone,KR_Count,AdaBoost,0.5847763347763347,0.5408230834105731,0.5553767168578296,0.3509310430825007,0.5721500721500722,0.5270072907739182,0.5443612372170469,0.3292820601251848,0.49624060150375937,0.48956658459582436,0.45961975129131866,0.25099496504713437,5.887484073638916
Kennard-Stone,KR_Count,MLP,0.7766955266955267,0.7486469172946789,0.7697308284412439,0.6554002779737,0.613997113997114,0.5856434478231116,0.6026994877331401,0.40332275616284213,0.6127819548872181,0.6124443205339891,0.6084758105820425,0.4189606652087724,8.615255117416382
Kennard-Stone,AtomPairs2D,Ridge Classifier,0.7507215007215007,0.7451469131195577,0.7519072919419763,0.6199294090796525,0.5703463203463204,0.5548970395209029,0.5722227877754956,0.34485183673198755,0.6140350877192983,0.6070473999323903,0.6155745370149093,0.4166121272778468,0.46926450729370117
Kennard-Stone,AtomPairs2D,Logistic Reg (L1),0.7716450216450217,0.7704021747935674,0.7738519461411085,0.6541763666641421,0.5631313131313131,0.5502658449738788,0.5668314466260024,0.3360703708134434,0.6303258145363408,0.6232986023434367,0.6301472023907243,0.44043167970577646,89.85008525848389
Kennard-Stone,AtomPairs2D,Logistic Reg (EN),0.7727272727272727,0.7714080283859087,0.7749143316294475,0.6557302175858183,0.562049062049062,0.5496002167737432,0.565945540693529,0.33477812198295775,0.6265664160401002,0.6203191256797495,0.6270869516660049,0.43501507158754116,90.98917150497437
Kennard-Stone,AtomPairs2D,Naive Bayes,0.474025974025974,0.48740037139420894,0.47733323265796096,0.22794416721246485,0.4574314574314574,0.4686050037762255,0.4625199608340839,0.20335938541848242,0.41102756892230574,0.4335291269989126,0.37464518923182255,0.16884974603861888,0.10569548606872559
Kennard-Stone,AtomPairs2D,LDA,0.7604617604617605,0.7438393663474452,0.7585245732656225,0.6299236469051583,0.5822510822510822,0.558873329242076,0.580658961192279,0.3553105429732973,0.62531328320802,0.6218422938695843,0.6251666060586921,0.43471435364988104,3.1255788803100586
Kennard-Stone,AtomPairs2D,KNN,0.7619047619047619,0.7435786616527617,0.7559773219602051,0.6361457392943832,0.6284271284271284,0.6061371626027555,0.6203100321714903,0.4328483426996952,0.6390977443609023,0.6318754164758064,0.6314015827584667,0.4545527425751653,0.8412458896636963
Kennard-Stone,AtomPairs2D,SVC (RBF),0.28823953823953824,0.34434172742371844,0.1479752230906119,0.05495648546226295,0.2792207792207792,0.33661340621685315,0.13319333107825454,0.018767146747074855,0.3132832080200501,0.3368695776103183,0.15421780061215032,0.050714897526342055,5.750685691833496
