feature,sd,mean,is_low_variance
ECFP4_0,0.15341831376782847,0.024112347641759405,False
ECFP4_1,0.3637195042750348,0.1568627450980392,False
ECFP4_2,0.17897714979311252,0.033121356650768416,False
ECFP4_3,0.20858915615740642,0.04557498675145734,False
ECFP4_4,0.3095520372564888,0.10731319554848967,False
ECFP4_5,0.2142690812706073,0.04822469528351881,False
ECFP4_6,0.12198020471107276,0.015103338632750398,False
ECFP4_7,0.4093216800663373,0.2127715951245363,False
ECFP4_8,0.09170278603414278,0.008479067302596715,True
ECFP4_9,0.08733343847501351,0.007684154742978272,True
ECFP4_10,0.2021168719500185,0.04266030736618972,False
ECFP4_11,0.19413346541409274,0.0392156862745098,False
ECFP4_12,0.05859748713461552,0.003444621091679915,True
ECFP4_13,0.21031274757959156,0.04636989931107578,False
ECFP4_14,0.20916560049903324,0.04583995760466349,False
ECFP4_15,0.3009562499836084,0.10068892421833599,False
ECFP4_16,0.17190391770377225,0.03047164811870694,False
ECFP4_17,0.04878197670482277,0.0023847376788553257,True
ECFP4_18,0.10114240030644481,0.010333863275039745,False
ECFP4_19,0.254204684069225,0.06942236354001059,False
ECFP4_20,0.11091346543861272,0.012453630100688924,False
ECFP4_21,0.21977032711070987,0.05087440381558029,False
ECFP4_22,0.08429064519398217,0.007154213036565978,True
ECFP4_23,0.09027061680983707,0.008214096449390567,True
ECFP4_24,0.05391617834663831,0.0029146793852676206,True
ECFP4_25,0.1830715602715567,0.034711181770005296,False
ECFP4_26,0.1395816882486102,0.01987281399046105,False
ECFP4_27,0.1483950587104061,0.02252252252252252,False
ECFP4_28,0.032542905139016295,0.0010598834128245894,True
ECFP4_29,0.19909127594132192,0.04133545310015898,False
ECFP4_30,0.14317804116672508,0.020932697403285638,False
ECFP4_31,0.14581205202059203,0.02172760996290408,False
ECFP4_32,0.16749655842048855,0.028881822999470057,False
ECFP4_33,0.47619979186497363,0.6526232114467408,False
ECFP4_34,0.316808950776775,0.11314255431902491,False
ECFP4_35,0.08113035457382697,0.006624271330153683,True
ECFP4_36,0.4853772888608333,0.37970323264440914,False
ECFP4_37,0.13774524698656765,0.019342872284048754,False
ECFP4_38,0.05859748713461551,0.003444621091679915,True
ECFP4_39,0.15905833744673498,0.025967143614202437,False
ECFP4_40,0.11435245368910524,0.013248542660307366,False
ECFP4_41,0.09854124850820865,0.00980392156862745,True
ECFP4_42,0.29488305805591286,0.09618441971383147,False
ECFP4_43,0.23974370663690606,0.06120826709062003,False
ECFP4_44,0.06498214287438389,0.0042395336512983575,True
ECFP4_45,0.19847956074314424,0.04107048224695284,False
ECFP4_46,0.2368099293390471,0.05961844197138315,False
ECFP4_47,0.05391617834663831,0.0029146793852676206,True
ECFP4_48,0.068905627783966,0.0047694753577106515,True
ECFP4_49,0.08733343847501351,0.007684154742978272,True
ECFP4_50,0.13866676101006625,0.0196078431372549,False
ECFP4_51,0.068905627783966,0.0047694753577106515,True
ECFP4_52,0.043033084826230104,0.0018547959724430313,True
ECFP4_53,0.09027061680983706,0.008214096449390567,True
ECFP4_54,0.10241717725245619,0.010598834128245893,False
ECFP4_55,0.11321835174271151,0.012983571807101218,False
ECFP4_56,0.19538686898608884,0.0397456279809221,False
ECFP4_57,0.08272601693788842,0.00688924218335983,True
ECFP4_58,0.11877471563855714,0.014308426073131956,False
ECFP4_59,0.12198020471107276,0.015103338632750398,False
ECFP4_60,0.12198020471107276,0.015103338632750398,False
ECFP4_61,0.43734367239974475,0.2575516693163752,False
ECFP4_62,0.19538686898608884,0.0397456279809221,False
ECFP4_63,0.1621836505558379,0.02702702702702703,False
ECFP4_64,0.4914391111580205,0.4075251722310546,False
ECFP4_65,0.1475395571620872,0.022257551669316374,False
ECFP4_66,0.1517642216556851,0.023582405935347113,False
ECFP4_67,0.11768562531987165,0.014043455219925808,False
ECFP4_68,0.08733343847501351,0.007684154742978272,True
ECFP4_69,0.09027061680983707,0.008214096449390567,True
ECFP4_70,0.08881456578574354,0.00794912559618442,True
ECFP4_71,0.29488305805591286,0.09618441971383147,False
ECFP4_72,0.25375521600513534,0.06915739268680444,False
ECFP4_73,0.11321835174271151,0.012983571807101218,False
ECFP4_74,0.08881456578574354,0.00794912559618442,True
ECFP4_75,0.11877471563855714,0.014308426073131956,False
ECFP4_76,0.12406836651874902,0.01563328033916269,False
ECFP4_77,0.37484697965612185,0.169051404345522,False
ECFP4_78,0.11091346543861272,0.012453630100688924,False
ECFP4_79,0.14667858722111343,0.02199258081611023,False
ECFP4_80,0.4942892650818738,0.5757816640169582,False
ECFP4_81,0.12713217528274187,0.016428192898781134,False
ECFP4_82,0.06697314719039353,0.0045045045045045045,True
ECFP4_83,0.07613746357699716,0.005829358770535241,True
ECFP4_84,0.3988956017989016,0.19846316905140435,False
ECFP4_85,0.07078437807663417,0.005034446210916799,True
ECFP4_86,0.1209217310587022,0.01483836777954425,False
ECFP4_87,0.08272601693788842,0.00688924218335983,True
ECFP4_88,0.31938056694445527,0.11526232114467408,False
ECFP4_89,0.045998196145144186,0.0021197668256491787,True
ECFP4_90,0.32379836002460183,0.11897191308956015,False
ECFP4_91,0.09586661749572799,0.009273979862215157,True
ECFP4_92,0.09027061680983706,0.008214096449390567,True
ECFP4_93,0.13109842675990563,0.017488076311605722,False
ECFP4_94,0.1909575318278328,0.037890832008479064,False
ECFP4_95,0.07261356872352699,0.005299417064122946,True
ECFP4_96,0.08733343847501351,0.007684154742978272,True
ECFP4_97,0.07950178948815585,0.006359300476947536,True
ECFP4_98,0.06498214287438389,0.0042395336512983575,True
ECFP4_99,0.05391617834663831,0.0029146793852676206,True
ECFP4_100,0.09586661749572799,0.009273979862215157,True
ECFP4_101,0.09027061680983707,0.008214096449390567,True
ECFP4_102,0.3771704320523516,0.17170111287758347,False
