feature,sd,mean,is_low_variance
CDKExt_0,0.2551004185406384,0.9300476947535771,False
CDKExt_1,0.41317141102487476,0.7816640169581346,False
CDKExt_2,0.4917846008089211,0.5906200317965024,False
CDKExt_3,0.45955679157840984,0.30286168521462636,False
CDKExt_4,0.1621836505558379,0.972972972972973,False
CDKExt_5,0.20390654897166735,0.9565447800741919,False
CDKExt_6,0.31969957599986515,0.8844727080021197,False
CDKExt_7,0.49183336550814666,0.5903550609432963,False
CDKExt_8,0.09721349305510955,0.9904610492845787,True
CDKExt_9,0.11768562531987165,0.9859565447800742,False
CDKExt_10,0.2103127475795916,0.9536301006889242,False
CDKExt_11,0.34471969402851826,0.8622151563328034,False
CDKExt_12,0.27136196736977775,0.9199788023317436,False
CDKExt_13,0.4032371203215513,0.7957074721780604,False
CDKExt_14,0.46738277955476026,0.6777954425013248,False
CDKExt_15,0.4996388617151301,0.4793322734499205,False
CDKExt_16,0.30786348713788686,0.8940116587175411,False
CDKExt_17,0.3604378268637666,0.8465818759936407,False
CDKExt_18,0.49590256862010235,0.5643879173290938,False
CDKExt_19,0.43284033589577514,0.24960254372019078,False
CDKExt_20,0.3612006998775002,0.8457869634340223,False
CDKExt_21,0.4156767026987114,0.7779544250132485,False
CDKExt_22,0.4849137048668678,0.6221515633280339,False
CDKExt_23,0.475168701423932,0.3441971383147854,False
CDKExt_24,0.27501861446146575,0.9175940646528882,False
CDKExt_25,0.3560504799869747,0.8510863804981452,False
CDKExt_26,0.4476552423477899,0.7228404875463699,False
CDKExt_27,0.5000291087256092,0.5060943296237413,False
CDKExt_28,0.3458302458928503,0.8611552729199788,False
CDKExt_29,0.4320709948011898,0.7517223105458399,False
CDKExt_30,0.4955512343674978,0.5670376258611552,False
CDKExt_31,0.46256106080293696,0.31001589825119236,False
CDKExt_32,0.2277153867275917,0.9451510333863276,False
CDKExt_33,0.2984787253284614,0.901165871754107,False
CDKExt_34,0.3904436405934279,0.8124006359300477,False
CDKExt_35,0.4842383449323909,0.6248012718600954,False
CDKExt_36,0.31255428604291313,0.890302066772655,False
CDKExt_37,0.41407171424841205,0.7803391626921039,False
CDKExt_38,0.4775381752645811,0.6483836777954425,False
CDKExt_39,0.49374871382844143,0.42077371489136195,False
CDKExt_40,0.2937911155336745,0.904610492845787,False
CDKExt_41,0.3666939543995069,0.839957604663487,False
CDKExt_42,0.4520290259979398,0.7138314785373608,False
CDKExt_43,0.47899452465120995,0.3563857975622681,False
CDKExt_44,0.3112257852725449,0.8913619501854796,False
CDKExt_45,0.3912895409389332,0.8113407525172232,False
CDKExt_46,0.45944300511970054,0.6974032856385798,False
CDKExt_47,0.486408685019415,0.38394276629570745,False
CDKExt_48,0.3184202988906775,0.8855325914149443,False
CDKExt_49,0.3466586978936401,0.8603603603603603,False
CDKExt_50,0.44291630658425757,0.7321144674085851,False
CDKExt_51,0.4910353870342064,0.40540540540540543,False
CDKExt_52,0.2068481477594962,0.9552199258081611,False
CDKExt_53,0.26805192884536183,0.9220985691573926,False
CDKExt_54,0.39687817446091167,0.8041865394806571,False
CDKExt_55,0.4841014190580481,0.6253312135665077,False
CDKExt_56,0.10974191065063038,0.9878113407525172,False
CDKExt_57,0.164484187882761,0.9721780604133545,False
CDKExt_58,0.4004896014831379,0.7994170641229464,False
CDKExt_59,0.4960390684808197,0.5633280339162692,False
CDKExt_60,0.4188274866000435,0.7731849496555379,False
CDKExt_61,0.47883527342828186,0.6441441441441441,False
CDKExt_62,0.4996815894728977,0.4803921568627451,False
CDKExt_63,0.45012688790968397,0.2821939586645469,False
CDKExt_64,0.2621175593585869,0.9258081611022787,False
CDKExt_65,0.3247316961404992,0.8802331743508214,False
CDKExt_66,0.4311405980581972,0.7533121356650768,False
CDKExt_67,0.49817406961782795,0.5434552199258081,False
CDKExt_68,0.23779305822150415,0.9398516163222046,False
CDKExt_69,0.4098784816028306,0.7864334923158453,False
CDKExt_70,0.47004267199599686,0.6706412294647589,False
CDKExt_71,0.49424855775071275,0.4239533651298357,False
CDKExt_72,0.19287046012775189,0.9613142554319025,False
CDKExt_73,0.2368099293390471,0.9403815580286169,False
CDKExt_74,0.4363100088925547,0.7443031266560678,False
CDKExt_75,0.4870950931991131,0.3868574456809751,False
CDKExt_76,0.2382826594744923,0.9395866454689984,False
CDKExt_77,0.32780970073531185,0.8775834658187599,False
CDKExt_78,0.43451386887840576,0.7474827768945416,False
CDKExt_79,0.4988781457847089,0.5344462109167991,False
CDKExt_80,0.30887840700805597,0.8932167461579227,False
CDKExt_81,0.36937544405538364,0.8370429252782194,False
CDKExt_82,0.4702347715008147,0.6701112877583466,False
CDKExt_83,0.44179864432206856,0.26576576576576577,False
CDKExt_84,0.18837152651725111,0.9631690514043455,False
CDKExt_85,0.28212931316126744,0.9128245892951775,False
CDKExt_86,0.4191727609911503,0.7726550079491256,False
CDKExt_87,0.49613993246805527,0.5625331213566508,False
CDKExt_88,0.38438838883181575,0.8198198198198198,False
CDKExt_89,0.4120828269254011,0.7832538420773715,False
CDKExt_90,0.46848145442091693,0.6748807631160573,False
CDKExt_91,0.5000150637137187,0.5071542130365659,False
CDKExt_92,0.45437705133273676,0.7087970323264441,False
CDKExt_93,0.49077824022603883,0.5959194488606253,False
CDKExt_94,0.494688346176267,0.42686804451510335,False
CDKExt_95,0.40707133167101517,0.20959194488606253,False
CDKExt_96,0.05391617834663831,0.9970853206147324,True
CDKExt_97,0.07613746357699716,0.9941706412294647,True
CDKExt_98,0.14667858722111343,0.9780074191838898,False
CDKExt_99,0.25012028945852166,0.9329623741388448,False
CDKExt_100,0.24873883944885244,0.9337572866984631,False
CDKExt_101,0.3138735839918856,0.8892421833598304,False
CDKExt_102,0.4151439184966597,0.778749337572867,False
CDKExt_103,0.4807042390184415,0.6377848436671966,False
CDKExt_104,0.22299082776815463,0.9475357710651828,False
CDKExt_105,0.29415578550059573,0.9043455219925808,False
CDKExt_106,0.39107850674845035,0.8116057233704292,False
CDKExt_107,0.48340749136770084,0.6279809220985691,False
CDKExt_108,0.17828422779063588,0.9671436142024378,False
CDKExt_109,0.2164902484185941,0.9507154213036566,False
CDKExt_110,0.29954443750301035,0.9003709591944886,False
CDKExt_111,0.44374605897714037,0.7305246422893482,False
CDKExt_112,0.12509853516641972,0.9841017488076311,False
CDKExt_113,0.17044910912292255,0.9700582935877053,False
CDKExt_114,0.2608214771406046,0.9266030736618972,False
CDKExt_115,0.4284614605715076,0.7578166401695814,False
CDKExt_116,0.24920045550286585,0.933492315845257,False
CDKExt_117,0.30409535516184366,0.8969263381028086,False
CDKExt_118,0.41585380799153965,0.7776894541600424,False
CDKExt_119,0.49844127921738435,0.5402755696873344,False
CDKExt_120,0.1440618834946814,0.9788023317435082,False
CDKExt_121,0.24453216304520314,0.9361420243773185,False
CDKExt_122,0.3885230571744338,0.814785373608903,False
CDKExt_123,0.4961064549761811,0.5627980922098569,False
CDKExt_124,0.44578887215322194,0.7265500794912559,False
CDKExt_125,0.47695773279110504,0.6502384737678856,False
CDKExt_126,0.49971215725495266,0.5188129305776364,False
CDKExt_127,0.4380757009484322,0.2588765235824059,False
CDKExt_128,0.39626748760629366,0.8049814520402756,False
CDKExt_129,0.43511598846693844,0.746422893481717,False
CDKExt_130,0.48291249590653373,0.6298357180710122,False
CDKExt_131,0.4659543445522197,0.3184949655537891,False
CDKExt_132,0.4297301951345955,0.7556968733439322,False
CDKExt_133,0.4695594620846941,0.6719660837307896,False
CDKExt_134,0.500065623910391,0.49920508744038156,False
CDKExt_135,0.4477870805872815,0.2774244833068362,False
CDKExt_136,0.4076374092312333,0.789613142554319,False
CDKExt_137,0.444021033225899,0.7299947005829359,False
CDKExt_138,0.49221817283973546,0.5882352941176471,False
CDKExt_139,0.45864142208203684,0.30074191838897724,False
CDKExt_140,0.2137093608848105,0.9520402755696873,False
CDKExt_141,0.26168651357109224,0.9260731319554849,False
CDKExt_142,0.364467993863939,0.8423423423423423,False
CDKExt_143,0.46616048251311043,0.6809750927397986,False
CDKExt_144,0.04878197670482277,0.9976152623211447,True
CDKExt_145,0.09449980429527707,0.990990990990991,True
CDKExt_146,0.22563090925630783,0.9462109167991521,False
CDKExt_147,0.41153515131242746,0.78404875463699,False
CDKExt_148,0.342195769741587,0.8645998940116587,False
CDKExt_149,0.38482881144688824,0.8192898781134075,False
CDKExt_150,0.4538883814302542,0.7098569157392687,False
CDKExt_151,0.4990875708231051,0.5312665606783253,False
CDKExt_152,0.3801420737680749,0.8248542660307366,False
CDKExt_153,0.38873764654281545,0.8145204027556969,False
CDKExt_154,0.40876257382092807,0.7880233174350821,False
CDKExt_155,0.4487044813012158,0.7207207207207207,False
CDKExt_156,0.3335216671720101,0.8725490196078431,False
CDKExt_157,0.42307544558186927,0.7665606783253842,False
CDKExt_158,0.4992158846797841,0.5291467938526762,False
CDKExt_159,0.434211525553851,0.2519872813990461,False
CDKExt_160,0.1330340502066484,0.9819819819819819,False
CDKExt_161,0.17406030759809757,0.9687334393216747,False
CDKExt_162,0.26888482569666483,0.9215686274509803,False
CDKExt_163,0.45841076211963167,0.6997880233174351,False
CDKExt_164,0.12302900139460772,0.9846316905140434,False
CDKExt_165,0.1525937391088552,0.9761526232114467,False
CDKExt_166,0.2734020445972826,0.9186539480657128,False
CDKExt_167,0.4555856426473172,0.7061473237943826,False
CDKExt_168,0.4497412788186786,0.7186009538950715,False
CDKExt_169,0.48347758260981155,0.6277159512453631,False
CDKExt_170,0.4991528574334192,0.4697933227344992,False
CDKExt_171,0.4311405980581972,0.24668786433492315,False
CDKExt_172,0.35341742345843,0.8537360890302067,False
CDKExt_173,0.4053590006623268,0.7927927927927928,False
CDKExt_174,0.46768447606151864,0.6770005299417065,False
CDKExt_175,0.47437992313217187,0.34181240063593005,False
CDKExt_176,0.1566687383389061,0.974827768945416,False
CDKExt_177,0.20151608393704637,0.9576046634870164,False
CDKExt_178,0.2904776064336539,0.9069952305246423,False
CDKExt_179,0.46768447606151864,0.6770005299417065,False
CDKExt_180,0.23181357969353922,0.9430312665606784,False
CDKExt_181,0.33083784499626234,0.8749337572866984,False
CDKExt_182,0.44333208974925903,0.7313195548489666,False
CDKExt_183,0.49776050011285367,0.5479597244303127,False
CDKExt_184,0.2672153846622987,0.9226285108638049,False
CDKExt_185,0.32689159833528714,0.8783783783783784,False
CDKExt_186,0.4791531366768334,0.6430842607313195,False
CDKExt_187,0.4887021121664985,0.39401165871754107,False
CDKExt_188,0.23231941045489332,0.9427662957074722,False
CDKExt_189,0.33053723505327576,0.8751987281399046,False
CDKExt_190,0.4371966377094562,0.7427133015368309,False
CDKExt_191,0.49878487550009826,0.5357710651828299,False
CDKExt_192,0.3095520372564888,0.8926868044515104,False
CDKExt_193,0.36018278683985105,0.8468468468468469,False
CDKExt_194,0.4837563943001182,0.6266560678325385,False
CDKExt_195,0.43145160432054824,0.24721780604133545,False
CDKExt_196,0.1928704601277519,0.9613142554319025,False
CDKExt_197,0.2514916381122063,0.9321674615792263,False
CDKExt_198,0.4047834910838094,0.7935877053524112,False
CDKExt_199,0.4962064560857538,0.5620031796502385,False
CDKExt_200,0.13774524698656765,0.9806571277159513,False
CDKExt_201,0.22031114342572902,0.9488606253312135,False
CDKExt_202,0.3727273804675341,0.8333333333333334,False
CDKExt_203,0.48788260299783764,0.609697933227345,False
CDKExt_204,0.09311217545142088,0.9912559618441972,True
CDKExt_205,0.2137093608848105,0.9520402755696873,False
CDKExt_206,0.4297301951345955,0.7556968733439322,False
CDKExt_207,0.4985048895022647,0.4605193428722841,False
CDKExt_208,0.15746974653955748,0.9745627980922098,False
CDKExt_209,0.32348621536950817,0.881293057763646,False
CDKExt_210,0.4657475122123892,0.6820349761526232,False
CDKExt_211,0.4657475122123892,0.3179650238473768,False
CDKExt_212,0.37786105768315514,0.8275039745627981,False
CDKExt_213,0.4183077815095436,0.7739798622151564,False
CDKExt_214,0.4555856426473172,0.7061473237943826,False
CDKExt_215,0.49916882602642537,0.47005829358770534,False
CDKExt_216,0.30615989000468985,0.8953365129835718,False
CDKExt_217,0.40669264549030965,0.7909379968203497,False
CDKExt_218,0.4823374288964742,0.6319554848966613,False
CDKExt_219,0.4284614605715076,0.24218335983041867,False
CDKExt_220,0.46438611214447456,0.6854795972443031,False
CDKExt_221,0.4852456051197446,0.6208267090620032,False
CDKExt_222,0.49300462166102166,0.41626921038685744,False
CDKExt_223,0.40950753619222063,0.21303656597774245,False
CDKExt_224,0.16599805265642617,0.9716481187069422,False
CDKExt_225,0.22615429562906764,0.9459459459459459,False
CDKExt_226,0.3390626790397935,0.8675145733969264,False
CDKExt_227,0.4678847485051473,0.6764705882352942,False
CDKExt_228,0.14049015738947215,0.9798622151563328,False
CDKExt_229,0.2981221702131975,0.9014308426073132,False
CDKExt_230,0.36840528395975,0.838102808691044,False
CDKExt_231,0.4960051594187078,0.5635930047694754,False
CDKExt_232,0.3507445801102883,0.8563857975622682,False
CDKExt_233,0.3870125191706031,0.816640169581346,False
CDKExt_234,0.4558251275568309,0.7056173820879703,False
CDKExt_235,0.4965935315333032,0.4411764705882353,False
CDKExt_236,0.36271640490432716,0.8441971383147854,False
CDKExt_237,0.4325332507627421,0.7509273979862215,False
CDKExt_238,0.4960728336568512,0.5630630630630631,False
CDKExt_239,0.451399760054865,0.28484366719660836,False
CDKExt_240,0.42223758909638326,0.7678855325914149,False
CDKExt_241,0.47239556273887967,0.6640169581346052,False
CDKExt_242,0.4994971593137224,0.47615262321144675,False
CDKExt_243,0.3912895409389333,0.1886592474827769,False
CDKExt_244,0.24358430909201984,0.9366719660837308,False
CDKExt_245,0.2897334587215291,0.9075251722310546,False
CDKExt_246,0.38679552021800157,0.8169051404345522,False
CDKExt_247,0.49841979218186727,0.5405405405405406,False
CDKExt_248,0.09854124850820864,0.9901960784313726,True
CDKExt_249,0.14924518590367342,0.9772125066242713,False
CDKExt_250,0.22405153383749946,0.9470058293587705,False
CDKExt_251,0.3642188610627107,0.8426073131955485,False
CDKExt_252,0.23631638537497668,0.940646528881823,False
CDKExt_253,0.2991898566243301,0.9006359300476947,False
