feature,sd,mean,is_low_variance
MACCS_156,0.500060568120766,0.5023847376788553,False
MACCS_157,0.4975248975091275,0.550344462109168,False
MACCS_158,0.4998835832695172,0.4864864864864865,False
MACCS_159,0.46798462748965836,0.676205617382088,False
MACCS_160,0.47619979186497363,0.6526232114467408,False
MACCS_161,0.47437992313217187,0.6581875993640699,False
MACCS_162,0.420714726486385,0.7702702702702703,False
MACCS_163,0.05141388915001135,0.9973502914679385,True
MACCS_164,0.3708202436678661,0.8354531001589826,False
MACCS_165,0.043033084826230104,0.998145204027557,True
MACCS_166,0.06697314719039353,0.0045045045045045045,True
