molecule_chembl_id,EStateC_6,EStateC_8,EStateC_10,EStateC_11,EStateC_12,EStateC_14,EStateC_15,EStateC_16,EStateC_17,EStateC_18,EStateC_20,EStateC_23,EStateC_24,EStateC_25,EStateC_28,EStateC_29,EStateC_31,EStateC_33,EStateC_34,EStateC_35,EStateC_36,EStateC_37,EStateC_52,EStateC_53,EStateC_69
CHEMBL26093,2.2353871934576297,8.847227156294617,1.9672656053162003,0.0,2.2097137188208604,0.0,2.2172929395523653,0.0,0.0,0.0716893817712269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.453772203325773,5.830985134794659,0.0,0.0,0.0,0.0,0.0
CHEMBL260955,0.0,5.351707369697782,0.0,13.821651208569255,0.0008474904858379,0.0,-0.0387831737633321,1.6681549100483988,0.0,0.0,0.0,2.8961251259763165,0.0,0.0,0.0,0.0,0.0,0.0,23.583119363167164,5.783083270345175,0.0,0.0,0.0,0.0,0.0
CHEMBL26207,0.0,4.8561730932084775,0.0,12.549759595196104,1.5858939944290464,0.0,0.0,2.3634044049718663,0.0,-1.0221373456790124,0.0,0.0,0.0,0.0,8.260299001287757,0.0,0.0,11.743595049130764,0.0,0.0,0.0,0.0,0.0,6.024123318566109,0.0
CHEMBL26208,0.0,0.0,0.0,19.75164686039025,0.0,0.0,0.0,3.860239564961789,0.0,-0.9063117283950616,0.0,0.0,0.0,0.0,8.17844191791943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.032650051790263,0.0
CHEMBL262723,4.476895549886621,5.906569113756613,6.2815619619761485,0.0,0.8251445578231291,0.0,1.944255663685228,0.0,0.0,-0.066140518707483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.131713671579742,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL262723,4.476895549886621,5.906569113756613,6.2815619619761485,0.0,0.8251445578231291,0.0,1.944255663685228,0.0,0.0,-0.066140518707483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.131713671579742,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL26279,1.6457849636768287,1.5754348544973544,0.0,13.178517363735615,0.0458390022675734,0.0,0.2448752834467122,3.923605993323256,0.0,0.0,0.0,0.0,0.0,0.0,3.9996785521677296,0.0,0.0,0.0,12.34428335222978,5.208647301321815,0.0,0.0,0.0,0.0,0.0
CHEMBL264401,0.0,0.0,0.0,20.170429894179893,0.0,0.0,0.0,3.941683673469389,0.0,0.0,0.0,0.0,0.0,0.0,8.951519274376416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL264724,1.5882795081735377,0.664929295792391,1.7869146825396824,14.832415863524268,0.0,0.0,0.0,2.7039648158646186,1.0770365646258504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.972524092970522,5.2130332682889495,6.007927059712774,0.0,0.0,0.0,0.0
CHEMBL264924,17.50355477420309,20.512619113042227,2.7000550933459007,0.0,2.551510869762201,0.0,2.021415641453972,0.0,0.0,0.3490186104064259,5.714155765327577,3.5434041848195403,0.0,0.0,0.0,5.122329251163357,0.0,11.074206324945289,14.49106370486376,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL26543,0.0,1.2809221466364322,0.0,7.337394179894179,0.0094935752078608,0.0,-0.2851005186025022,1.644692092886538,0.0,-0.4798842592592591,5.614195614974385,2.423615599017385,0.0,0.0,0.0,0.0,0.0,0.0,23.20467156924498,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL266297,4.619567470251543,7.482578916002401,4.292265559766912,8.182351676335262,1.47592351137986,0.0,3.4740812783446726,2.0922279004832225,0.0,-0.0696821137966972,5.857178376913989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.09350742431884,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL266350,6.902620397214033,11.618257702427975,6.029669548374905,0.0,2.334904651675485,0.0,2.1140296712183,0.0,0.0,-0.0427354550061529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.876586817428787,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL266350,6.902620397214033,11.618257702427975,6.029669548374905,0.0,2.334904651675485,0.0,2.1140296712183,0.0,0.0,-0.0427354550061529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.876586817428787,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL26651,2.112064975530902,4.27327500855459,0.0,7.375037163013353,-0.1386564625850344,0.0,0.010465325018897,1.6175610104515232,0.0,-0.5724226426681784,5.690078305979489,0.0,0.0,0.0,0.0,1.4724045729402873,0.0,0.0,24.91019274376417,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL26651,2.112064975530902,4.27327500855459,0.0,7.375037163013353,-0.1386564625850344,0.0,0.010465325018897,1.6175610104515232,0.0,-0.5724226426681784,5.690078305979489,0.0,0.0,0.0,0.0,1.4724045729402873,0.0,0.0,24.91019274376417,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL266532,6.902620397214033,11.618257702427975,6.029669548374905,0.0,2.334904651675485,0.0,2.1140296712183,0.0,0.0,-0.0427354550061529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.876586817428787,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL266532,6.902620397214033,11.618257702427975,6.029669548374905,0.0,2.334904651675485,0.0,2.1140296712183,0.0,0.0,-0.0427354550061529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.876586817428787,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL266788,4.601751516964811,5.484749359620391,4.2344840482489285,10.642214847358698,1.389066987906273,0.0,3.3346147355547173,1.2611772486772488,0.0,-0.0824151628243889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.96768975182665,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL267433,4.624616218400941,6.4899974034736845,4.289761826026707,10.674237718784076,1.490750661375661,0.0,3.474408186885867,1.3291102135298567,0.0,-0.0508526628243888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.01130376768093,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL267476,2.234735619162932,13.203084467241403,9.078265878975657,0.0,0.0,0.0,-0.670664658018173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.502679946584802,10.318565412720048,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL267508,1.5930789664649554,0.0,1.8698929988662127,22.16272225709996,-0.4754894179894182,0.0,0.555217781557068,3.56737268106406,0.0,0.0,0.0,0.0,0.0,0.0,4.030397875539574,0.0,0.0,0.0,13.19973072562358,11.497076131774003,0.0,0.0,0.0,0.0,0.0
CHEMBL267668,6.886863758110376,10.23826542053792,6.010684208868733,0.0,2.3360268119593512,0.0,2.1043770001559965,0.0,0.0,-0.0400903486394557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.79720648234041,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL267668,6.886863758110376,10.23826542053792,6.010684208868733,0.0,2.3360268119593512,0.0,2.1043770001559965,0.0,0.0,-0.0400903486394557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.79720648234041,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL268209,6.916155492332578,13.01878096881073,6.0449746192860365,0.0,2.33317895573442,0.0,2.121471959578664,0.0,0.0,-0.0451387174283548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.943910055019256,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL268209,6.916155492332578,13.01878096881073,6.0449746192860365,0.0,2.33317895573442,0.0,2.121471959578664,0.0,0.0,-0.0451387174283548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.943910055019256,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL268918,6.916155492332578,13.01878096881073,6.0449746192860365,0.0,2.33317895573442,0.0,2.121471959578664,0.0,0.0,-0.0451387174283548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.943910055019256,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL268918,6.916155492332578,13.01878096881073,6.0449746192860365,0.0,2.33317895573442,0.0,2.121471959578664,0.0,0.0,-0.0451387174283548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.943910055019256,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL269590,4.641835606156043,7.671403778517324,4.324944176744772,10.705507235569463,1.548739869404551,0.0,3.549852763119584,1.3685693027210886,0.0,-0.0308942350088181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.053374836109324,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL269761,5.728801020408163,1.1991435185185186,0.0,7.080171957671958,0.0,0.0,-0.3831887755102034,0.9287731481481484,0.0,-1.1591865079365078,0.0,2.5116014739229024,0.0,0.0,3.9833204207608968,0.0,0.0,0.0,24.11056374401613,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL269877,0.0,0.2230681041674906,0.0,26.78544222922997,0.0,0.0,-0.3202155244813973,1.8986312720525045,1.9913610661760777,0.0,0.0,2.807401344797178,0.0,0.0,0.0,0.0,0.0,0.0,23.972003299694634,5.801856780718614,0.0,0.0,0.0,0.0,0.0
CHEMBL270215,19.107521131381933,20.29957233656576,2.6932328196833493,0.0,2.616525124132724,0.0,1.8535291384987564,0.0,0.0,0.2090152312582505,5.72075008649786,3.5446710071303187,0.0,0.0,0.0,5.114833440652713,0.0,0.0,26.62339567273304,5.966954011465306,0.0,0.0,0.0,0.0,0.0
CHEMBL270283,2.5940129480551906,0.2574566018782218,0.0,27.82750837824285,0.0,0.0,-0.2648332595651768,2.704575510703238,2.028677654064629,0.0,0.0,2.879476725875535,0.0,0.0,0.0,1.155020504988037,0.0,0.0,37.09543353698194,5.9676959352509495,0.0,0.0,-3.495024536475429,0.0,0.0
CHEMBL270301,0.0,0.1405623649572065,0.0,18.223791371730343,0.0,0.0,-0.6045239145040731,0.8284354628212525,0.0,0.0,0.0,2.586247952884857,0.0,0.0,0.0,0.0,0.0,0.0,34.492951006422466,5.685344860166289,0.0,0.0,0.0,0.0,0.0
CHEMBL270488,0.0,0.2188995277779408,0.0,30.70634168686252,0.0,0.0,-0.3305316200554291,3.9304368672175873,0.0,0.0,0.0,2.801935941043084,0.0,0.0,0.0,0.0,0.0,0.0,24.000520215496195,5.808569029393276,0.0,0.0,0.0,0.0,0.0
CHEMBL270915,2.460558185479549,0.1728380212660514,0.0,17.50085796311828,0.0,0.0,-0.6037095508224206,1.2617920953533617,0.0,0.0,0.0,2.6347027746283698,0.0,0.0,0.0,1.0709155667164325,0.0,0.0,47.8450548286681,5.869584135434604,0.0,0.0,-3.5675709613570183,5.802345549356448,0.0
CHEMBL270917,2.6320088427400905,5.484791401872448,0.0,14.717109152680909,0.037784124962606,0.0,0.0165990911528886,2.410840558318012,0.0,0.0,0.0,2.9682005070546738,0.0,0.0,0.0,1.1806185944687029,0.0,0.0,36.63394172850276,5.94981072058453,0.0,0.0,-3.44837138900428,0.0,0.0
CHEMBL271129,2.543597915726239,0.2317797108895591,0.0,18.78164118426768,0.0,0.0,-0.3918576989705686,2.965705859227352,0.0,0.0,0.0,2.759734268707483,0.0,0.0,0.0,1.122912811895496,0.0,0.0,36.67155147895383,5.906324263992914,0.0,0.0,-3.5102393447305302,11.891071772262771,0.0
CHEMBL271794,2.5926163791636165,0.2537596940666786,0.0,31.765448260488064,0.0,0.0,-0.2751493551392086,4.766507592294446,0.0,0.0,0.0,2.8740113221214414,0.0,0.0,0.0,1.154001986469519,0.0,0.0,37.14530625533229,5.974760042816361,0.0,0.0,-3.5012621776132087,0.0,0.0
CHEMBL272339,0.0,1.1507738095238094,0.0,21.801472940773085,0.0,0.0,0.0,2.863723424810185,0.0,0.0,0.0,0.0,0.0,0.0,8.22580467372134,0.0,1.8184722222222225,0.0,0.0,5.639752928949358,0.0,0.0,0.0,0.0,0.0
CHEMBL272398,2.625562641723356,0.3421579743008314,0.0,14.53927895151786,0.0,0.0,0.0,2.408338004955069,0.0,0.0,5.757687704711515,0.0,0.0,0.0,0.0,1.1733796296296295,0.0,0.0,23.36437396798328,5.734212962962962,0.0,0.0,-3.361658504451164,0.0,0.0
CHEMBL272456,3.981015054169816,0.2866732804232803,0.0,14.381670522956146,0.0,0.0,-0.2146046125508154,2.270521069538928,0.0,0.0,0.0,2.6613486552028216,0.0,0.0,0.0,1.1437240173847316,0.0,0.0,34.86657182632516,5.804322562358276,0.0,0.0,-3.431242375808346,0.0,0.0
CHEMBL272464,1.856827374167604,0.1401457668313728,0.0,19.344578213024803,0.0,0.0,0.0,1.8797877510809733,0.0,0.0,0.0,2.449662540942303,0.0,0.0,0.0,0.0,0.0,0.0,36.40386839503662,5.683511012429664,0.0,0.0,-3.868492640883511,0.0,0.0
CHEMBL273049,0.0,0.1921142474181794,0.0,17.797322234455,0.0,0.0,-0.4472399638867894,2.1075891550887524,0.0,0.0,0.0,2.6876588876291256,0.0,0.0,0.0,0.0,0.0,0.0,23.60786332938479,5.727285875255452,0.0,0.0,0.0,11.823533000773237,0.0
CHEMBL27386,0.0,0.6404610733182161,0.0,7.172723922902494,-0.1586810279667425,0.0,-0.3063921957671951,1.557529289493576,0.0,-0.5785879629629629,5.576545020786092,2.361115599017385,0.0,0.0,0.0,0.0,0.0,0.0,22.98528628117914,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL274318,0.0,0.417685185185185,0.0,17.288543083900223,-0.154074074074074,0.0,0.1534287603930462,2.437627078609222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989243669690095,5.867546296296297,0.0,0.0,0.0,0.0,0.0
CHEMBL274387,4.47190980095742,0.0,0.0,3.6995138888888888,-0.2295238095238092,0.0,0.0,0.1445611300075593,0.0,0.0,0.0,2.245863567649282,0.0,0.0,0.0,0.0,0.0,0.0,32.960650470836484,5.350648148148148,0.0,0.0,-3.4684214380196523,0.0,0.0
CHEMBL27467,0.0,6.779193883233836,0.0,7.6197732426303855,0.1686910010917945,0.0,0.1165661480641644,1.7321799583393207,0.0,-0.4685279667422524,5.763613350834671,0.0,0.0,0.0,0.0,1.6321267951625094,0.0,0.0,25.739716920718905,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL274826,4.6417052206685145,8.240222873099857,1.9655989386495336,0.0,2.0276667611489034,0.0,2.2794513862643835,0.0,0.0,0.2153023825270852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.130052437641726,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL274826,4.6417052206685145,8.240222873099857,1.9655989386495336,0.0,2.0276667611489034,0.0,2.2794513862643835,0.0,0.0,0.2153023825270852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.130052437641726,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL274878,6.825205078945158,5.187940339716133,5.845357457797934,0.0,2.256742724867724,0.0,1.9936135650247768,0.0,0.0,-0.0318692916981606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.256343458679765,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL274878,6.825205078945158,5.187940339716133,5.845357457797934,0.0,2.256742724867724,0.0,1.9936135650247768,0.0,0.0,-0.0318692916981606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.256343458679765,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL27546,0.0,8.028592792940024,0.0,7.620299295261416,0.5337605767615686,0.0,0.0955910913748219,1.730105722717105,0.0,-0.4712862575585788,5.7703764148520085,0.0,0.0,0.0,0.0,1.5873119803476947,0.0,0.0,25.68858171663728,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL275594,2.0482610544217685,2.670280612244897,0.0,7.114060846560847,0.0,0.0,-0.3355702003023426,0.9577314814814816,0.0,-0.55,0.0,2.4552125850340136,0.0,0.0,3.972797461577224,0.0,0.0,0.0,23.41722615898211,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL275638,0.0,0.0,0.0,18.44053382464097,0.0,0.0,0.0,1.5181972789115648,1.241698318216176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.91285478080121,0.0,5.728657407407408,0.0,0.0,0.0,0.0
CHEMBL27591,2.118237815037075,4.938813242366633,0.0,7.539707420005039,0.029518140589569,0.0,0.0317570021835904,1.7047238138444851,0.0,-0.4737189389644747,5.727728900167781,0.0,0.0,0.0,0.0,1.503654572940287,0.0,0.0,25.12957803183001,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL276140,1.609918587805493,0.8730658698664651,0.0,8.97646007114712,0.0,0.0,-0.4659481292517007,1.0078944951169435,0.0,-4.456885351075695,0.0,2.6495810500125976,0.0,0.0,3.892987515113688,1.335,0.0,0.0,12.393489780171327,0.0,0.0,39.71454503223849,0.0,0.0,0.0
CHEMBL276473,0.0,0.0,3.302484882842026,15.850125617995385,0.0,0.0,-0.0751360544217685,1.711294845226123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.117041838365791,11.760855536659108,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL276915,0.0,0.0,0.0,15.336189741328631,0.0,0.0,0.0,1.4114856806920304,0.8554020219198799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.420554925673974,11.942522203325776,0.0,5.64949074074074,0.0,0.0,0.0,0.0
CHEMBL27698,1.9828115883635364,2.6631994572520368,0.0,7.489391061980347,0.0294472789115645,0.0,-0.0038968148987978,1.6919681962291095,0.0,-0.470787037037037,5.694401238125083,0.0,0.0,0.0,0.0,1.4524045729402872,0.0,0.0,24.72106045813387,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL27767,0.0,0.6404610733182161,0.0,7.172723922902494,-0.1586810279667425,0.0,-0.3063921957671951,1.557529289493576,0.0,-0.5785879629629629,5.576545020786092,2.361115599017385,0.0,0.0,0.0,0.0,0.0,0.0,22.98528628117914,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL27769,4.846572236919459,10.110788742966324,0.0,0.0,2.946598114554462,0.0,0.5072790559124889,0.0,0.0,0.5977664792768961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.460592065912683,11.86373663779102,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL27797,1.653809782789761,8.186099258752577,0.0,12.747340220038634,0.1779582388510956,0.0,0.0,2.4652702191987914,0.0,-1.050722789115646,0.0,0.0,0.0,0.0,8.302013731418494,0.0,0.0,11.838320105820106,0.0,5.263244565579522,0.0,0.0,0.0,0.0,0.0
CHEMBL27879,2.23050782469754,11.63926160653515,0.0,7.606608080117487,0.0271267697029087,0.0,0.0629472497600214,1.7199307864369129,0.0,-0.4797329553536369,5.77914267673868,0.0,0.0,0.0,0.0,1.5467328829680018,0.0,0.0,25.617475078396936,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL279940,0.0,4.540706727135298,0.0,13.724188005423576,0.7124470899470898,0.0,0.0,4.4839320054110825,0.0,0.0,0.0,0.0,0.0,0.0,4.056339709756466,0.0,0.0,9.482386462326488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL28,0.0,0.0,0.0,9.744490492171767,0.0,0.0,0.0,0.4688147203325787,0.1142623561770395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.36664051269932,12.020909549004788,0.0,5.528562925170068,0.0,0.0,0.0,0.0
CHEMBL281433,2.2614288601242967,9.720708354329386,2.0339322719828674,0.0,2.843510015117157,0.0,2.393797569181995,0.0,0.0,0.2908881723985892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.508361940455195,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL28173,2.1821267205484376,7.51978519150682,0.0,7.573180790069318,0.0286063607541782,0.0,0.0491430461073325,1.7125662343246846,0.0,-0.4764928587175612,5.752331470979143,0.0,0.0,0.0,0.0,1.527747543461829,0.0,0.0,25.38100550096582,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL281871,4.67688757138658,6.823264649995801,2.0049507905013857,10.7683219078367,2.0993173658352218,0.0,2.1992590099311338,1.346967592592593,0.0,0.0225900336986641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.058441078221925,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL281871,4.67688757138658,6.823264649995801,2.0049507905013857,10.7683219078367,2.0993173658352218,0.0,2.1992590099311338,1.346967592592593,0.0,0.0225900336986641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.058441078221925,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL281947,0.0,7.35225208999218,0.0,7.455629038269731,0.3702156032165949,0.0,0.0742994142101287,1.642942919324143,0.0,-0.5699899612622825,5.732725820663716,0.0,0.0,0.0,0.0,1.5560619803476947,0.0,0.0,25.46919642857143,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL282079,0.0,5.614130151031606,0.0,12.398730683631475,0.1929865835222974,0.0,0.0,2.307294711094315,0.0,-1.0354475308641975,0.0,0.0,0.0,0.0,8.183012531144145,0.0,0.0,11.546511715797427,0.0,0.0,0.0,0.0,0.0,5.987225599087371,0.0
CHEMBL282325,0.0,0.0,0.0,16.96034713473867,0.0,0.0,0.0,1.8002748383303957,0.0,-1.486558641975309,0.0,0.0,0.0,0.0,7.93130885893452,0.0,0.0,11.361528722600152,0.0,0.0,0.0,13.208897577090218,0.0,5.9186459547258,0.0
CHEMBL282525,0.0,1.021845946712018,0.0,12.168564079952969,0.2404402872260014,0.0,0.0,2.264102838666332,0.0,-0.9941975308641976,0.0,0.0,0.0,0.0,8.013688551552308,0.0,0.0,11.06151171579743,0.0,0.0,0.0,0.0,0.0,5.896642608689566,0.0
CHEMBL282573,4.011375661375661,0.9380435090702948,0.0,7.348968253968254,0.119652305366591,0.0,-0.3840357037876871,1.5987501049802644,0.0,-0.6234027777777778,5.677492808851936,2.455513747165533,0.0,0.0,0.0,0.0,0.0,0.0,23.60764209078693,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL282580,2.2614288601242967,9.720708354329386,2.0339322719828674,0.0,2.843510015117157,0.0,2.393797569181995,0.0,0.0,0.2908881723985892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.508361940455195,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL282673,6.971274237318385,9.556824032081968,2.035367457168052,0.0,2.5543466553287977,0.0,2.358150077160495,0.0,0.0,0.1702639991181658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.68710687515747,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL282673,6.971274237318385,9.556824032081968,2.035367457168052,0.0,2.5543466553287977,0.0,2.358150077160495,0.0,0.0,0.1702639991181658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.68710687515747,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL28290,1.6077285724002894,1.5101964477888898,0.0,14.888796350955442,-0.0615727618207782,0.0,-0.1539559712773992,3.2899290010523057,0.0,-0.5706874763794407,5.76228789026748,0.0,0.0,0.0,0.0,1.4125330687830686,0.0,0.0,25.746754587637525,5.151323623925952,0.0,0.0,0.0,0.0,0.0
CHEMBL283085,4.056229528848577,0.0,0.0,20.56503506340808,0.0,0.0,0.0,4.564673931300916,0.0,-1.26125,0.0,0.0,0.0,0.0,8.131583207357018,0.0,0.0,11.527061602418746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL283196,0.0,0.0,0.0,22.971123446292093,0.0,0.0,0.0,1.5082289304610734,3.301923133450912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.356542894935751,0.0,6.041944444444445,0.0,0.0,0.0,0.0
CHEMBL283196,0.0,0.0,0.0,22.971123446292093,0.0,0.0,0.0,1.5082289304610734,3.301923133450912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.356542894935751,0.0,6.041944444444445,0.0,0.0,0.0,0.0
CHEMBL283671,0.0,0.0,0.0,17.563066613476668,0.0,0.0,0.0,2.3478938859494445,0.0,-1.8785339506172845,0.0,0.0,0.0,0.0,7.86733080680832,0.0,0.0,0.0,0.0,0.0,0.0,16.08585978835979,0.0,11.819938411578622,0.0
CHEMBL283782,1.64908861731102,1.5274707105064247,0.0,13.156767605190224,0.0219444444444443,0.0,0.227511337868481,3.8432069895859584,0.0,0.0,0.0,0.0,0.0,0.0,4.000912694942277,0.0,0.0,0.0,12.398066893424035,5.341697373393802,0.0,0.0,0.0,0.0,0.0
CHEMBL284238,6.963916105022255,7.0964577559418816,1.984117457168052,0.0,2.4799371693121683,0.0,2.278991257768541,0.0,0.0,0.1727792343789369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.357134353741493,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL284238,6.963916105022255,7.0964577559418816,1.984117457168052,0.0,2.4799371693121683,0.0,2.278991257768541,0.0,0.0,0.1727792343789369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.357134353741493,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL284636,0.0,0.0,0.0,17.31805814752694,0.0,0.0,0.0,0.4148062064331919,0.0,-6.077480946082137,0.0,0.0,0.0,0.0,7.814993701184177,0.0,0.0,11.35772581254724,0.0,0.0,0.0,38.33856374505725,0.0,0.0,0.0
CHEMBL28465,0.0,1.0431133078231292,0.0,12.697317937977662,0.2682180650037793,0.0,0.0,2.686602838666331,0.0,-0.9563888888888892,0.0,0.0,0.0,0.0,8.047296233308138,0.0,0.0,11.089289493575208,0.0,0.0,0.0,0.0,0.0,0.0,3.414771038044848
CHEMBL284934,0.0,0.4892488662131518,1.850648148148148,12.145664210128494,0.0,0.0,0.7040854119425551,2.470126396237508,0.0,0.0,0.0,0.0,0.0,0.0,3.9383889728731,0.0,0.0,9.743543398841018,12.158294595616024,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL285155,1.631169742588393,0.6604062736205591,1.927072940287226,12.827684030402285,0.0,0.0,0.9202947845804994,3.5977726599899227,0.0,0.0,0.0,0.0,0.0,0.0,3.970419292908472,0.0,0.0,0.0,12.275996315192742,5.189183960429902,0.0,0.0,0.0,0.0,0.0
CHEMBL285193,2.1826105468205035,0.9558529121525152,0.0,25.1997619441295,0.1013888888888887,0.0,0.0,3.623146835894852,2.567773827895356,0.0,0.0,0.0,0.0,0.0,4.268847395439657,0.0,4.48458664021164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5326976752337504
CHEMBL285809,0.0,3.021989008566389,0.0,19.42787037037037,0.0,4.3668430335097,0.0,4.783397856285664,0.0,-0.3551044028722598,0.0,0.0,0.0,18.21326266903558,4.375807035777274,0.0,2.24926776266062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL285973,0.0,0.7334618291761147,1.9484259259259256,15.073154446963969,0.0,0.0,1.0090854119425552,2.987748488284203,0.0,0.0,0.0,0.0,0.0,0.0,3.964273746535652,0.0,0.0,0.0,12.117183484504912,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL28637,0.0,0.0,0.0,14.872489581937936,0.0,0.0,0.0,0.7111213601347097,0.0,-6.163935134430265,0.0,0.0,0.0,0.0,7.797975525601187,0.0,0.0,11.405533824640967,0.0,0.0,0.0,38.427846726385695,0.0,5.893412560174224,0.0
CHEMBL286506,4.048956510060406,1.8306042926429829,0.0,7.501402116402117,0.3128433904425964,0.0,-0.0097301482321312,1.6885193846056947,0.0,-0.4849537037037037,5.712596830411585,0.0,0.0,0.0,0.0,1.4709230914588056,0.0,0.0,25.012171569244984,0.0,0.0,0.0,0.0,0.0,0.0
