molecule_chembl_id,EStateC_0,EStateC_1,EStateC_2,EStateC_3,EStateC_4,EStateC_5,EStateC_6,EStateC_7,EStateC_8,EStateC_9,EStateC_10,EStateC_11,EStateC_12,EStateC_13,EStateC_14,EStateC_15,EStateC_16,EStateC_17,EStateC_18,EStateC_19,EStateC_20,EStateC_21,EStateC_22,EStateC_23,EStateC_24,EStateC_25,EStateC_26,EStateC_27,EStateC_28,EStateC_29,EStateC_30,EStateC_31,EStateC_32,EStateC_33,EStateC_34,EStateC_35,EStateC_36,EStateC_37,EStateC_38,EStateC_39,EStateC_40,EStateC_41,EStateC_42,EStateC_43,EStateC_44,EStateC_45,EStateC_46,EStateC_47,EStateC_48,EStateC_49,EStateC_50,EStateC_51,EStateC_52,EStateC_53,EStateC_54,EStateC_55,EStateC_56,EStateC_57,EStateC_58,EStateC_59,EStateC_60,EStateC_61,EStateC_62,EStateC_63,EStateC_64,EStateC_65,EStateC_66,EStateC_67,EStateC_68,EStateC_69,EStateC_70,EStateC_71,EStateC_72,EStateC_73,EStateC_74,EStateC_75,EStateC_76,EStateC_77,EStateC_78
CHEMBL3753403,0.0,0.0,0.0,0.0,0.0,0.0,6.748489530843202,0.0,7.46648594314269,0.0,1.9841174571680524,0.0,2.1628300317040394,0.0,0.0,2.279653289556564,0.0,0.0,0.1786285115898214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.51312856932897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753425,0.0,0.0,0.0,0.0,0.0,0.0,4.214357350193163,0.0,6.338507784286554,0.0,0.0,4.189897408037289,1.8700713340891908,0.0,0.0,0.512623719240783,4.226250905454775,0.0,-0.03706955467372097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.952625953541808,12.31606843316349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753425,0.0,0.0,0.0,0.0,0.0,0.0,4.214357350193163,0.0,6.338507784286554,0.0,0.0,4.189897408037289,1.8700713340891908,0.0,0.0,0.512623719240783,4.226250905454775,0.0,-0.03706955467372097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.952625953541808,12.31606843316349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753439,0.0,0.0,0.0,0.0,0.0,0.0,4.617674799730626,0.0,8.035419958610865,0.0,0.0,10.11942717843945,1.7450146779326967,0.0,0.0,2.6226294452463956,1.103947687163326,0.0,-0.036026504702515894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.430068687389355,6.195177403523138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753447,0.0,0.0,0.0,0.0,0.0,0.0,4.62225781053162,0.0,8.515476988239435,0.0,5.94431332409507,10.774098884189836,2.2789502498530267,0.0,0.0,2.017946122632045,1.4113124895019737,0.0,-0.10506034532346686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.040704476280467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753447,0.0,0.0,0.0,0.0,0.0,0.0,4.62225781053162,0.0,8.515476988239435,0.0,5.94431332409507,10.774098884189836,2.2789502498530267,0.0,0.0,2.017946122632045,1.4113124895019737,0.0,-0.10506034532346686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.040704476280467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753463,0.0,0.0,0.0,0.0,0.0,0.0,4.418364250020996,0.0,5.185951409884941,0.0,6.588340419501134,0.0,1.57234835600907,0.0,0.0,1.6560517841395825,0.0,0.0,-0.28160249748047317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.69387961125808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753505,0.0,0.0,0.0,0.0,0.0,0.0,4.9552067586293775,0.0,11.903092469240784,0.0,2.6217932728647013,0.0,2.5228842802553113,0.0,0.0,1.7982856198034771,0.0,0.0,0.7436268187830688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45511078042328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753548,0.0,0.0,0.0,0.0,0.0,0.0,4.45700804936172,0.0,9.423599825732762,0.0,2.0035156053162004,0.0,2.010542800453514,0.0,0.0,2.3233092797304113,0.0,0.0,0.21887794469639732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.449107011631813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9473728164105146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753573,0.0,0.0,0.0,0.0,0.0,0.0,4.432598443329969,0.0,4.881754257006678,0.0,4.112079409695977,6.793930959729571,1.023338495802871,0.0,0.0,2.6333342724328492,1.0579845986578493,0.0,-0.3716069253050671,0.0,4.97922754509071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.68580735672457,4.77954312231346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.091324868812761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753582,0.0,0.0,0.0,0.0,0.0,0.0,4.314313639035861,0.0,5.382881603258587,0.0,0.0,0.0,0.6097919553623907,0.0,0.0,0.6593287955614355,0.0,0.0,-1.22717789430587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.506688935605105,5.837506298815823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753593,0.0,0.0,0.0,0.0,0.0,0.0,2.2353871934576297,0.0,8.847227156294617,0.0,1.9672656053162005,0.0,2.2097137188208604,0.0,0.0,2.2172929395523653,0.0,0.0,0.07168938177122697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.453772203325773,5.830985134794659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753611,0.0,0.0,0.0,0.0,0.0,0.0,4.629845939727794,0.0,9.106752424218968,0.0,4.35475568468128,10.566349016086274,1.7645859521183496,0.0,0.0,3.1261447187034976,1.3462947912112637,0.0,-0.07209038259581413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.51069518918172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753611,0.0,0.0,0.0,0.0,0.0,0.0,4.629845939727794,0.0,9.106752424218968,0.0,4.35475568468128,10.566349016086274,1.7645859521183496,0.0,0.0,3.1261447187034976,1.3462947912112637,0.0,-0.07209038259581413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.51069518918172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753620,0.0,0.0,0.0,0.0,0.0,0.0,4.615466794742589,0.0,7.289895688985471,0.0,1.9372424571680522,0.0,1.9091905759217265,0.0,0.0,2.157060696963972,0.0,0.0,0.12003476158982118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.45875356932897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.595688788632737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753620,0.0,0.0,0.0,0.0,0.0,0.0,4.615466794742589,0.0,7.289895688985471,0.0,1.9372424571680522,0.0,1.9091905759217265,0.0,0.0,2.157060696963972,0.0,0.0,0.12003476158982118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.45875356932897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.595688788632737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753629,0.0,0.0,0.0,0.0,0.0,0.0,6.735613635886454,0.0,6.842396436969849,0.0,4.170911674855127,0.0,1.8296112055933478,0.0,0.0,3.5102634610943158,0.0,0.0,0.07710274155958707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.500767510707988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753645,0.0,0.0,0.0,0.0,0.0,0.0,4.41399582441001,0.0,5.963569014025364,0.0,1.7633946680524062,0.0,0.9277336073318212,0.0,0.0,1.3062903649113984,0.0,0.0,-0.2973549303980847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.703177304789634,5.789509400982615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.179684745894838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753667,0.0,0.0,0.0,0.0,0.0,0.0,4.498900436717897,0.0,6.875066032585873,0.0,6.493326640841522,0.0,1.6934537981859406,0.0,0.0,2.0642156530822215,0.0,0.0,0.11749626007810532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25754117850844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753667,0.0,0.0,0.0,0.0,0.0,0.0,4.498900436717897,0.0,6.875066032585873,0.0,6.493326640841522,0.0,1.6934537981859406,0.0,0.0,2.0642156530822215,0.0,0.0,0.11749626007810532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25754117850844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753695,0.0,0.0,0.0,0.0,0.0,0.0,4.373225282396909,0.0,4.984551813009154,0.0,4.179903628117914,0.0,1.3053916288737717,0.0,0.0,1.1546187510498038,0.0,0.0,-0.25000716490299757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.233259886516334,24.18572284160578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753724,0.0,0.0,0.0,0.0,0.0,0.0,4.599746525153272,0.0,7.452851998824221,5.665603203472747,1.9398119016124968,0.0,2.0854917800453507,0.0,2.8569349962207107,2.1067396148274136,0.0,0.0,0.02305028029730427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.60310303287982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753736,0.0,0.0,0.0,0.0,0.0,0.0,2.224296658478206,4.03239537404468,7.474295359347443,0.0,4.325363677878559,0.0,1.6233848261526824,0.0,0.0,1.9148029782900822,0.0,0.0,-1.0360617703871666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.721561138726994,12.51805731050455,6.118571113630638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753773,0.0,0.0,0.0,0.0,0.0,0.0,2.337395177206685,0.0,6.656944631630328,0.0,0.0,16.84441222873447,2.210380380802457,0.0,0.0,0.0,4.595501110166289,0.0,0.1040537210254473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.834646083767655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753776,0.0,0.0,0.0,0.0,0.0,0.0,4.599746525153272,0.0,7.452851998824221,5.665603203472747,1.9398119016124968,0.0,2.0854917800453507,0.0,2.8569349962207107,2.1067396148274136,0.0,0.0,0.02305028029730427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.60310303287982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753778,0.0,0.0,0.0,0.0,0.0,0.0,4.708842908154569,0.0,9.19789138920289,0.0,2.2597751322751325,5.581533432632681,0.8738712263605932,0.0,0.0,2.411708148403225,0.0,0.0,0.12346731168362646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.702243480725624,4.079911648606981,0.0,0.0,2.0520448307371106,0.0,21.15590106189028,0.0,5.852809429327287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753803,0.0,0.0,0.0,0.0,0.0,0.0,6.737509592571596,0.0,6.0305172640043665,0.0,8.285376354245402,0.0,1.4948540249433102,0.0,0.0,3.2272621803350985,0.0,0.0,-0.14725489732930197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.538402147896196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753803,0.0,0.0,0.0,0.0,0.0,0.0,6.737509592571596,0.0,6.0305172640043665,0.0,8.285376354245402,0.0,1.4948540249433102,0.0,0.0,3.2272621803350985,0.0,0.0,-0.14725489732930197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.538402147896196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753810,0.0,0.0,0.0,0.0,0.0,0.0,6.829032239438986,0.0,6.324739990131855,0.0,5.9104963466868226,0.0,2.315214947089946,0.0,0.0,2.0440722762870593,0.0,0.0,-0.03203652525825129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.441814058956915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753810,0.0,0.0,0.0,0.0,0.0,0.0,6.829032239438986,0.0,6.324739990131855,0.0,5.9104963466868226,0.0,2.315214947089946,0.0,0.0,2.0440722762870593,0.0,0.0,-0.03203652525825129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.441814058956915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753824,0.0,0.0,0.0,0.0,0.0,0.0,2.249968479675821,0.0,8.650157340239982,0.0,0.0,16.83585425392108,2.2419973766212933,0.0,0.0,0.5121117241634574,4.646573223278446,0.0,-0.07918865482628101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.186796240509263,12.6723966830836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753842,0.0,0.0,0.0,0.0,0.0,0.0,5.568592739564961,0.0,4.206327370454355,0.0,1.6281414556563365,0.0,-1.0533630952380968,0.0,0.0,0.7058431358654589,0.0,0.0,-0.6769969608213657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.026968537414966,0.0,0.0,0.0,0.0,0.0,0.0,36.87907619992441,5.776292517006803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753845,0.0,0.0,0.0,0.0,0.0,0.0,4.462264817964223,0.0,7.0388934424078275,0.0,2.1761853584026203,0.0,-0.34722886222390403,0.0,0.0,1.113100434618292,0.0,0.0,-2.60599289021164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.501611788233813,0.0,0.0,0.0,29.577832577475434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753855,0.0,0.0,0.0,0.0,0.0,0.0,4.2967173852565725,0.0,4.644648014298312,0.0,1.627925327538423,0.0,0.9800332524985296,0.0,0.0,1.3565206916099781,0.0,0.0,-0.43019412163013326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.21390124868818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560448201740139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753920,0.0,0.0,0.0,0.0,0.0,0.0,4.613348739187033,4.067878243890149,6.822329354581338,0.0,4.001282045225498,0.0,2.1354927248677242,0.0,0.0,2.137787554064837,0.0,0.0,0.06706494866465129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.488149722852103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753920,0.0,0.0,0.0,0.0,0.0,0.0,4.613348739187033,4.067878243890149,6.822329354581338,0.0,4.001282045225498,0.0,2.1354927248677242,0.0,0.0,2.137787554064837,0.0,0.0,0.06706494866465129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.488149722852103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3753928,0.0,0.0,0.0,0.0,0.0,0.0,2.296498365807228,0.0,6.6011372074549985,0.0,0.0,3.863366795792391,1.7680238865093354,0.0,0.0,0.0,3.3312807198496692,0.0,0.12438877865961206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.227770035483328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.148645321554547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
